<<<<<<< HEAD
-3.01593 0.439823 0
-3.01593 0.502655 1.08327e-05
-3.01593 0.565487 1.90553e-05
-3.01593 0.628319 2.18009e-05
-3.01593 0.69115 1.9587e-05
-3.01593 0.753982 1.44767e-05
-3.01593 0.816814 9.02001e-06
-3.01593 0.879646 5.12845e-06
-3.01593 0.942478 3.47076e-06
-3.01593 1.00531 3.56397e-06
-3.01593 1.06814 4.34143e-06
-3.01593 1.13097 4.81516e-06
-3.01593 1.19381 4.51861e-06
-3.01593 1.25664 3.59407e-06
-3.01593 1.31947 2.56307e-06
-3.01593 1.3823 1.94035e-06
-3.01593 1.44513 1.90558e-06
-3.01593 1.50796 2.21312e-06
-3.01593 1.5708 2.39018e-06
-3.01593 1.63363 2.0939e-06
-3.01593 1.69646 1.37934e-06
-3.01593 1.75929 6.71972e-07
-3.01593 1.82212 4.42668e-07
-3.01593 1.88496 8.17283e-07
-3.01593 1.94779 1.4352e-06
-3.01593 2.01062 1.71074e-06
-3.01593 2.07345 1.3427e-06
-3.01593 2.13628 6.89685e-07
-3.01593 2.19911 6.79597e-07
-3.01593 2.26195 2.24486e-06
-3.01593 2.32478 5.64628e-06
-3.01593 2.38761 1.01761e-05
-3.01593 2.45044 1.44907e-05
-3.01593 2.51327 1.73739e-05
-3.01593 2.57611 1.84048e-05
-3.01593 2.63894 1.80641e-05
-3.01593 2.70177 1.72211e-05
-3.01593 2.7646 1.64057e-05
-3.01593 2.82743 1.54233e-05
-3.01593 2.89027 1.3602e-05
-3.01593 2.9531 1.04698e-05
-3.01593 3.01593 6.3235e-06
-3.01593 3.07876 2.22734e-06
-2.9531 -3.14159 0
-2.9531 -3.07876 0
-2.9531 -3.01593 0
-2.9531 -2.9531 2.90806e-07
-2.9531 -2.89027 3.15672e-07
-2.9531 -2.82743 2.63238e-08
-2.9531 -2.7646 0
-2.9531 -2.70177 0
-2.9531 -2.63894 0
-2.9531 -2.57611 3.0675e-07
-2.9531 -2.51327 4.7119e-07
-2.9531 -2.45044 2.26728e-07
-2.9531 -2.38761 0
-2.9531 -2.32478 0
-2.9531 -2.26195 0
-2.9531 -2.19911 1.18044e-07
-2.9531 -2.13628 6.48625e-07
-2.9531 -2.07345 6.92852e-07
-2.9531 -2.01062 1.40059e-07
-2.9531 -1.94779 0
-2.9531 -1.88496 0
-2.9531 -1.82212 0
-2.9531 -1.75929 4.35553e-07
-2.9531 -1.69646 1.18225e-06
-2.9531 -1.63363 1.03134e-06
-2.9531 -1.5708 0
-2.9531 -1.50796 0
-2.9531 -1.44513 0
-2.9531 -1.3823 0
-2.9531 -1.31947 1.22877e-06
-2.9531 -1.25664 2.37988e-06
-2.9531 -1.19381 1.45553e-06
-2.9531 -1.13097 0
-2.9531 -1.06814 0
-2.9531 -1.00531 0
-2.9531 -0.942478 0
-2.9531 -0.879646 0
-2.9531 -0.816814 0
-2.9531 -0.753982 0
-2.9531 -0.69115 0
-2.9531 -0.628319 0
-2.9531 -0.565487 0
-2.9531 -0.502655 0
-2.9531 -0.439823 0
-2.9531 -0.376991 0
-2.9531 -0.314159 0
-2.9531 -0.251327 0
-2.9531 -0.188496 0
-2.9531 -0.125664 0
-2.9531 -0.0628319 0
-2.9531 0 0
-2.9531 0.0628319 0
-2.9531 0.125664 0
-2.9531 0.188496 0
-2.9531 0.251327 0
-2.9531 0.314159 0
-2.9531 0.376991 0
-2.9531 0.439823 6.08591e-06
-2.9531 0.502655 1.97075e-05
-2.9531 0.565487 2.81505e-05
-2.9531 0.628319 3.08332e-05
-2.9531 0.69115 2.84088e-05
-2.9531 0.753982 2.25904e-05
-2.9531 0.816814 1.55471e-05
-2.9531 0.879646 9.19143e-06
-2.9531 0.942478 4.67252e-06
-2.9531 1.00531 2.23042e-06
-2.9531 1.06814 1.38905e-06
-2.9531 1.13097 1.34952e-06
-2.9531 1.19381 1.40283e-06
-2.9531 1.25664 1.19934e-06
-2.9531 1.31947 7.83917e-07
-2.9531 1.3823 4.17937e-07
-2.9531 1.44513 3.17934e-07
-2.9531 1.50796 4.80466e-07
-2.9531 1.5708 6.97792e-07
-2.9531 1.63363 7.33667e-07
-2.9531 1.69646 5.15217e-07
-2.9531 1.75929 1.89537e-07
-2.9531 1.82212 8.47361e-10
-2.9531 1.88496 8.63164e-08
-2.9531 1.94779 3.56317e-07
-2.9531 2.01062 5.62426e-07
-2.9531 2.07345 5.08615e-07
-2.9531 2.13628 2.41673e-07
-2.9531 2.19911 6.23548e-08
-2.9531 2.26195 3.30861e-07
-2.9531 2.32478 1.20092e-06
-2.9531 2.38761 2.48072e-06
-2.9531 2.45044 3.73164e-06
-2.9531 2.51327 4.54004e-06
-2.9531 2.57611 4.7657e-06
-2.9531 2.63894 4.58742e-06
-2.9531 2.70177 4.31932e-06
-2.9531 2.7646 4.1458e-06
-2.9531 2.82743 3.98284e-06
-2.9531 2.89027 3.57257e-06
-2.9531 2.9531 2.73361e-06
-2.9531 3.01593 1.56455e-06
-2.9531 3.07876 4.31515e-07
-2.89027 -3.14159 4.53257e-07
-2.89027 -3.07876 1.64804e-06
-2.89027 -3.01593 1.16992e-06
-2.89027 -2.9531 0
-2.89027 -2.89027 0
-2.89027 -2.82743 0
-2.89027 -2.7646 0
-2.89027 -2.70177 4.69995e-07
-2.89027 -2.63894 8.0782e-07
-2.89027 -2.57611 5.36167e-07
-2.89027 -2.51327 0
-2.89027 -2.45044 0
-2.89027 -2.38761 0
-2.89027 -2.32478 0
-2.89027 -2.26195 2.35067e-07
-2.89027 -2.19911 5.25463e-07
-2.89027 -2.13628 4.53814e-07
-2.89027 -2.07345 9.05369e-08
-2.89027 -2.01062 0
-2.89027 -1.94779 0
-2.89027 -1.88496 0
-2.89027 -1.82212 2.13954e-08
-2.89027 -1.75929 4.36752e-07
-2.89027 -1.69646 5.88143e-07
-2.89027 -1.63363 3.40146e-07
-2.89027 -1.5708 0
-2.89027 -1.50796 0
-2.89027 -1.44513 0
-2.89027 -1.3823 0
-2.89027 -1.31947 6.29945e-07
-2.89027 -1.25664 1.24217e-06
-2.89027 -1.19381 8.5601e-07
-2.89027 -1.13097 0
-2.89027 -1.06814 0
-2.89027 -1.00531 0
-2.89027 -0.942478 0
-2.89027 -0.879646 0
-2.89027 -0.816814 0
-2.89027 -0.753982 0
-2.89027 -0.69115 0
-2.89027 -0.628319 0
-2.89027 -0.565487 0
-2.89027 -0.502655 0
-2.89027 -0.439823 0
-2.89027 -0.376991 0
-2.89027 -0.314159 0
-2.89027 -0.251327 0
-2.89027 -0.188496 0
-2.89027 -0.125664 0
-2.89027 -0.0628319 0
-2.89027 0 0
-2.89027 0.0628319 0
-2.89027 0.125664 0
-2.89027 0.188496 0
-2.89027 0.251327 0
-2.89027 0.314159 0
-2.89027 0.376991 5.10933e-06
-2.89027 0.439823 1.2065e-05
-2.89027 0.502655 1.55946e-05
-2.89027 0.565487 1.69711e-05
-2.89027 0.628319 1.72209e-05
-2.89027 0.69115 1.66156e-05
-2.89027 0.753982 1.48459e-05
-2.89027 0.816814 1.16169e-05
-2.89027 0.879646 7.16836e-06
-2.89027 0.942478 2.35501e-06
-2.89027 1.00531 0
-2.89027 1.06814 0
-2.89027 1.13097 0
-2.89027 1.19381 0
-2.89027 1.25664 0
-2.89027 1.31947 0
-2.89027 1.3823 0
-2.89027 1.44513 0
-2.89027 1.50796 0
-2.89027 1.5708 0
-2.89027 1.63363 0
-2.89027 1.69646 0
-2.89027 1.75929 0
-2.89027 1.82212 0
-2.89027 1.88496 0
-2.89027 1.94779 0
-2.89027 2.01062 0
-2.89027 2.07345 0
-2.89027 2.13628 0
-2.89027 2.19911 0
-2.89027 2.26195 0
-2.89027 2.32478 0
-2.89027 2.38761 0
-2.89027 2.45044 0
-2.89027 2.51327 0
-2.89027 2.57611 0
-2.89027 2.63894 0
-2.89027 2.70177 0
-2.89027 2.7646 0
-2.89027 2.82743 0
-2.89027 2.89027 0
-2.89027 2.9531 0
-2.89027 3.01593 0
-2.89027 3.07876 0
-2.82743 -3.14159 6.87043e-07
-2.82743 -3.07876 1.90031e-06
-2.82743 -3.01593 1.12704e-06
-2.82743 -2.9531 0
-2.82743 -2.89027 0
-2.82743 -2.82743 0
-2.82743 -2.7646 2.56049e-08
-2.82743 -2.70177 8.23649e-07
-2.82743 -2.63894 8.42596e-07
-2.82743 -2.57611 1.74049e-07
-2.82743 -2.51327 0
-2.82743 -2.45044 0
-2.82743 -2.38761 0
-2.82743 -2.32478 3.77235e-07
-2.82743 -2.26195 6.7154e-07
-2.82743 -2.19911 3.61538e-07
-2.82743 -2.13628 0
-2.82743 -2.07345 0
-2.82743 -2.01062 0
-2.82743 -1.94779 1.69284e-07
-2.82743 -1.88496 6.58561e-07
-2.82743 -1.82212 5.72681e-07
-2.82743 -1.75929 0
-2.82743 -1.69646 0
-2.82743 -1.63363 0
-2.82743 -1.5708 0
-2.82743 -1.50796 6.95782e-07
-2.82743 -1.44513 9.9158e-07
-2.82743 -1.3823 4.05758e-07
-2.82743 -1.31947 0
-2.82743 -1.25664 0
-2.82743 -1.19381 0
-2.82743 -1.13097 5.00096e-07
-2.82743 -1.06814 9.99783e-07
-2.82743 -1.00531 0
-2.82743 -0.942478 0
-2.82743 -0.879646 0
-2.82743 -0.816814 0
-2.82743 -0.753982 0
-2.82743 -0.69115 0
-2.82743 -0.628319 0
-2.82743 -0.565487 0
-2.82743 -0.502655 0
-2.82743 -0.439823 0
-2.82743 -0.376991 0
-2.82743 -0.314159 0
-2.82743 -0.251327 1.38572e-05
-2.82743 -0.188496 3.28433e-05
-2.82743 -0.125664 4.73527e-05
-2.82743 -0.0628319 5.36043e-05
-2.82743 0 5.1774e-05
-2.82743 0.0628319 4.54513e-05
-2.82743 0.125664 3.89922e-05
-2.82743 0.188496 3.46588e-05
-2.82743 0.251327 3.15129e-05
-2.82743 0.314159 2.66891e-05
-2.82743 0.376991 1.79684e-05
-2.82743 0.439823 5.74211e-06
-2.82743 0.502655 0
-2.82743 0.565487 0
-2.82743 0.628319 0
-2.82743 0.69115 0
-2.82743 0.753982 0
-2.82743 0.816814 0
-2.82743 0.879646 0
-2.82743 0.942478 0
-2.82743 1.00531 0
-2.82743 1.06814 0
-2.82743 1.13097 0
-2.82743 1.19381 0
-2.82743 1.25664 0
-2.82743 1.31947 0
-2.82743 1.3823 0
-2.82743 1.44513 0
-2.82743 1.50796 0
-2.82743 1.5708 0
-2.82743 1.63363 0
-2.82743 1.69646 0
-2.82743 1.75929 0
-2.82743 1.82212 0
-2.82743 1.88496 0
-2.82743 1.94779 0
-2.82743 2.01062 0
-2.82743 2.07345 0
-2.82743 2.13628 0
-2.82743 2.19911 0
-2.82743 2.26195 0
-2.82743 2.32478 0
-2.82743 2.38761 0
-2.82743 2.45044 0
-2.82743 2.51327 0
-2.82743 2.57611 0
-2.82743 2.63894 0
-2.82743 2.70177 0
-2.82743 2.7646 0
-2.82743 2.82743 0
-2.82743 2.89027 0
-2.82743 2.9531 0
-2.82743 3.01593 0
-2.82743 3.07876 0
-2.7646 -3.14159 0
-2.7646 -3.07876 0
-2.7646 -3.01593 0
-2.7646 -2.9531 0
-2.7646 -2.89027 1.65358e-06
-2.7646 -2.82743 1.94574e-06
-2.7646 -2.7646 8.56931e-07
-2.7646 -2.70177 0
-2.7646 -2.63894 0
-2.7646 -2.57611 0
-2.7646 -2.51327 0
-2.7646 -2.45044 9.19949e-07
-2.7646 -2.38761 1.39482e-06
-2.7646 -2.32478 9.3521e-07
-2.7646 -2.26195 0
-2.7646 -2.19911 0
-2.7646 -2.13628 0
-2.7646 -2.07345 0
-2.7646 -2.01062 5.34833e-07
-2.7646 -1.94779 1.50454e-06
-2.7646 -1.88496 1.47927e-06
-2.7646 -1.82212 3.5114e-07
-2.7646 -1.75929 0
-2.7646 -1.69646 0
-2.7646 -1.63363 0
-2.7646 -1.5708 4.01054e-07
-2.7646 -1.50796 2.20864e-06
-2.7646 -1.44513 2.55479e-06
-2.7646 -1.3823 8.82379e-07
-2.7646 -1.31947 0
-2.7646 -1.25664 0
-2.7646 -1.19381 0
-2.7646 -1.13097 1.58747e-06
-2.7646 -1.06814 7.97895e-06
-2.7646 -1.00531 1.47504e-05
-2.7646 -0.942478 2.10448e-05
-2.7646 -0.879646 2.76319e-05
-2.7646 -0.816814 3.612e-05
-2.7646 -0.753982 4.70863e-05
-2.7646 -0.69115 5.86136e-05
-2.7646 -0.628319 6.66809e-05
-2.7646 -0.565487 6.75912e-05
-2.7646 -0.502655 6.09701e-05
-2.7646 -0.439823 5.11137e-05
-2.7646 -0.376991 4.53494e-05
-2.7646 -0.314159 5.00911e-05
-2.7646 -0.251327 6.69932e-05
-2.7646 -0.188496 9.1696e-05
-2.7646 -0.125664 0.00011598
-2.7646 -0.0628319 0.000131904
-2.7646 0 0.000135298
-2.7646 0.0628319 0.000126671
-2.7646 0.125664 0.000109447
-2.7646 0.188496 8.72176e-05
-2.7646 0.251327 6.19838e-05
-2.7646 0.314159 3.43298e-05
-2.7646 0.376991 4.92379e-06
-2.7646 0.439823 0
-2.7646 0.502655 0
-2.7646 0.565487 0
-2.7646 0.628319 0
-2.7646 0.69115 0
-2.7646 0.753982 0
-2.7646 0.816814 0
-2.7646 0.879646 0
-2.7646 0.942478 0
-2.7646 1.00531 2.25762e-07
-2.7646 1.06814 6.0174e-06
-2.7646 1.13097 8.17349e-06
-2.7646 1.19381 7.8359e-06
-2.7646 1.25664 6.31603e-06
-2.7646 1.31947 4.77e-06
-2.7646 1.3823 3.90717e-06
-2.7646 1.44513 3.82545e-06
-2.7646 1.50796 4.09057e-06
-2.7646 1.5708 4.07971e-06
-2.7646 1.63363 3.43252e-06
-2.7646 1.69646 2.32962e-06
-2.7646 1.75929 1.38185e-06
-2.7646 1.82212 1.1682e-06
-2.7646 1.88496 1.74441e-06
-2.7646 1.94779 2.52678e-06
-2.7646 2.01062 2.72278e-06
-2.7646 2.07345 2.05923e-06
-2.7646 2.13628 1.26253e-06
-2.7646 2.19911 1.83964e-06
-2.7646 2.26195 5.18443e-06
-2.7646 2.32478 1.15655e-05
-2.7646 2.38761 1.97222e-05
-2.7646 2.45044 2.74246e-05
-2.7646 2.51327 3.2676e-05
-2.7646 2.57611 3.47525e-05
-2.7646 2.63894 3.43697e-05
-2.7646 2.70177 3.28908e-05
-2.7646 2.7646 3.11931e-05
-2.7646 2.82743 2.90473e-05
-2.7646 2.89027 2.54642e-05
-2.7646 2.9531 1.97209e-05
-2.7646 3.01593 1.22611e-05
-2.7646 3.07876 4.75931e-06
-2.70177 -3.14159 0
-2.70177 -3.07876 0
-2.70177 -3.01593 0
-2.70177 -2.9531 9.82857e-07
-2.70177 -2.89027 8.97968e-06
-2.70177 -2.82743 8.78117e-06
-2.70177 -2.7646 2.21887e-06
-2.70177 -2.70177 0
-2.70177 -2.63894 0
-2.70177 -2.57611 0
-2.70177 -2.51327 1.47188e-06
-2.70177 -2.45044 5.26114e-06
-2.70177 -2.38761 4.84705e-06
-2.70177 -2.32478 1.12882e-06
-2.70177 -2.26195 0
-2.70177 -2.19911 0
-2.70177 -2.13628 0
-2.70177 -2.07345 4.88859e-07
-2.70177 -2.01062 3.10005e-06
-2.70177 -1.94779 3.44138e-06
-2.70177 -1.88496 1.54917e-06
-2.70177 -1.82212 0
-2.70177 -1.75929 0
-2.70177 -1.69646 0
-2.70177 -1.63363 0
-2.70177 -1.5708 1.57765e-06
-2.70177 -1.50796 3.31438e-06
-2.70177 -1.44513 3.11652e-06
-2.70177 -1.3823 8.65717e-07
-2.70177 -1.31947 0
-2.70177 -1.25664 0
-2.70177 -1.19381 0
-2.70177 -1.13097 7.27116e-07
-2.70177 -1.06814 1.21489e-05
-2.70177 -1.00531 3.05975e-05
-2.70177 -0.942478 5.63779e-05
-2.70177 -0.879646 8.89389e-05
-2.70177 -0.816814 0.000126183
-2.70177 -0.753982 0.000163819
-2.70177 -0.69115 0.000195478
-2.70177 -0.628319 0.000214156
-2.70177 -0.565487 0.000214755
-2.70177 -0.502655 0.000196669
-2.70177 -0.439823 0.000164916
-2.70177 -0.376991 0.000128935
-2.70177 -0.314159 9.93126e-05
-2.70177 -0.251327 8.38994e-05
-2.70177 -0.188496 8.50045e-05
-2.70177 -0.125664 9.8801e-05
-2.70177 -0.0628319 0.000116976
-2.70177 0 0.000129806
-2.70177 0.0628319 0.000129462
-2.70177 0.125664 0.000112413
-2.70177 0.188496 8.0159e-05
-2.70177 0.251327 3.81263e-05
-2.70177 0.314159 0
-2.70177 0.376991 0
-2.70177 0.439823 0
-2.70177 0.502655 0
-2.70177 0.565487 0
-2.70177 0.628319 0
-2.70177 0.69115 0
-2.70177 0.753982 0
-2.70177 0.816814 0
-2.70177 0.879646 0
-2.70177 0.942478 0
-2.70177 1.00531 1.52674e-05
-2.70177 1.06814 3.6318e-05
-2.70177 1.13097 4.46551e-05
-2.70177 1.19381 4.21326e-05
-2.70177 1.25664 3.36022e-05
-2.70177 1.31947 2.47993e-05
-2.70177 1.3823 1.98618e-05
-2.70177 1.44513 1.96245e-05
-2.70177 1.50796 2.16563e-05
-2.70177 1.5708 2.21818e-05
-2.70177 1.63363 1.88499e-05
-2.70177 1.69646 1.25509e-05
-2.70177 1.75929 6.88351e-06
-2.70177 1.82212 5.43501e-06
-2.70177 1.88496 8.77912e-06
-2.70177 1.94779 1.363e-05
-2.70177 2.01062 1.52395e-05
-2.70177 2.07345 1.1641e-05
-2.70177 2.13628 6.56626e-06
-2.70177 2.19911 8.36993e-06
-2.70177 2.26195 2.50265e-05
-2.70177 2.32478 5.8352e-05
-2.70177 2.38761 0.000101611
-2.70177 2.45044 0.000142583
-2.70177 2.51327 0.000170289
-2.70177 2.57611 0.000180837
-2.70177 2.63894 0.000178342
-2.70177 2.70177 0.000170446
-2.70177 2.7646 0.000161945
-2.70177 2.82743 0.000151355
-2.70177 2.89027 0.00013297
-2.70177 2.9531 0.000102704
-2.70177 3.01593 6.31199e-05
-2.70177 3.07876 2.36211e-05
-2.63894 -3.14159 0
-2.63894 -3.07876 0
-2.63894 -3.01593 0
-2.63894 -2.9531 2.85648e-06
-2.63894 -2.89027 2.02797e-05
-2.63894 -2.82743 1.91266e-05
-2.63894 -2.7646 4.05168e-06
-2.63894 -2.70177 0
-2.63894 -2.63894 0
-2.63894 -2.57611 0
-2.63894 -2.51327 4.37436e-06
-2.63894 -2.45044 1.19862e-05
-2.63894 -2.38761 9.87609e-06
-2.63894 -2.32478 9.98934e-07
-2.63894 -2.26195 0
-2.63894 -2.19911 0
-2.63894 -2.13628 0
-2.63894 -2.07345 2.79615e-06
-2.63894 -2.01062 7.07858e-06
-2.63894 -1.94779 5.9144e-06
-2.63894 -1.88496 9.49477e-07
-2.63894 -1.82212 0
-2.63894 -1.75929 0
-2.63894 -1.69646 0
-2.63894 -1.63363 4.00611e-07
-2.63894 -1.5708 3.32101e-06
-2.63894 -1.50796 4.02821e-06
-2.63894 -1.44513 2.74322e-06
-2.63894 -1.3823 4.04999e-07
-2.63894 -1.31947 0
-2.63894 -1.25664 0
-2.63894 -1.19381 0
-2.63894 -1.13097 0
-2.63894 -1.06814 1.14805e-05
-2.63894 -1.00531 4.17916e-05
-2.63894 -0.942478 9.15113e-05
-2.63894 -0.879646 0.000158592
