#! FIELDS psi2 file.free der_psi2
#! SET min_psi2 -pi
#! SET max_psi2 pi
#! SET nbins_psi2  500
#! SET periodic_psi2 true
   -3.141592654    3.387392292   16.246994200
   -3.129026283    3.594828951   16.757736469
   -3.116459912    3.808588821   17.270762065
   -3.103893542    4.028731102   17.735408405
   -3.091327171    4.254833108   18.247623535
   -3.078760801    4.487097055   18.707791245
   -3.066194430    4.725422578   19.235890572
   -3.053628059    4.970780967   19.798807616
   -3.041061689    5.222753644   20.321323509
   -3.028495318    5.481530902   20.868329981
   -3.015928947    5.747027169   21.390492703
   -3.003362577    6.018920835   21.895731732
   -2.990796206    6.297436694   22.432959097
   -2.978229836    6.582600516   22.957881915
   -2.965663465    6.874134949   23.418053082
   -2.953097094    7.171355880   23.875904588
   -2.940530724    7.474202385   24.325952335
   -2.927964353    7.782595643   24.746179214
   -2.915397983    8.096227116   25.172243517
   -2.902831612    8.414836995   25.532274349
   -2.890265241    8.737800073   25.867143230
   -2.877698871    9.064986959   26.186692557
   -2.865132500    9.395543380   26.396456697
   -2.852566129    9.728543978   26.596550631
   -2.839999759   10.063866492   26.738462302
   -2.827433388   10.400544982   26.821573977
   -2.814867018   10.737733904   26.845685126
   -2.802300647   11.074638217   26.780306336
   -2.789734276   11.410787046   26.681888730
   -2.777167906   11.744806882   26.473747614
   -2.764601535   12.075905489   26.202569329
   -2.752035165   12.403197301   25.865846331
   -2.739468794   12.725486950   25.414217303
   -2.726902423   13.041802237   24.925427915
   -2.714336053   13.351239681   24.327307310
   -2.701769682   13.652751356   23.644277729
   -2.689203311   13.945164167   22.884458727
   -2.676636941   14.227393719   22.002360254
   -2.664070570   14.497908916   21.041357701
   -2.651504200   14.755601704   19.991242151
   -2.638937829   15.000184825   18.904807603
   -2.626371458   15.230376618   17.701648631
   -2.613805088   15.444647765   16.388975989
   -2.601238717   15.642469315   15.098398779
   -2.588672347   15.823865951   13.745771975
   -2.576105976   15.987734225   12.324143428
   -2.563539605   16.133667998   10.891842578
   -2.550973235   16.261589406    9.455147803
   -2.538406864   16.371150722    7.986091265
   -2.525840493   16.461714480    6.465192301
   -2.513274123   16.533740770    4.992937756
   -2.500707752   16.587444790    3.550062443
   -2.488141382   16.623221668    2.145319668
   -2.475575011   16.641336948    0.742404635
   -2.463008640   16.641928273   -0.637556702
   -2.450442270   16.624716326   -2.064465098
   -2.437875899   16.590122939   -3.395619229
   -2.425309529   16.539497350   -4.677702204
   -2.412743158   16.473487903   -5.848144889
   -2.400176787   16.393029169   -6.959926409
   -2.387610417   16.299066432   -7.982551329
   -2.375044046   16.192727485   -8.953589043
   -2.362477675   16.074668827   -9.833994894
   -2.349911305   15.946052736  -10.643815534
   -2.337344934   15.807838062  -11.333064238
   -2.324778564   15.661625877  -11.932526813
   -2.312212193   15.508225850  -12.474632112
   -2.299645822   15.348492689  -12.942542336
   -2.287079452   15.183233960  -13.365031019
   -2.274513081   15.013275937  -13.668516004
   -2.261946711   14.839745485  -13.926581867
   -2.249380340   14.663764525  -14.073389338
   -2.236813969   14.486184573  -14.176069148
   -2.224247599   14.307838530  -14.198831243
   -2.211681228   14.129518214  -14.166944475
   -2.199114858   13.951596064  -14.164703403
   -2.186548487   13.774401539  -14.028956872
   -2.173982116   13.599199643  -13.844081135
   -2.161415746   13.426038532  -13.688334963
