#! FIELDS phi8 file.free der_phi8
#! SET min_phi8 -pi
#! SET max_phi8 pi
#! SET nbins_phi8  500
#! SET periodic_phi8 true
   -3.141592654   33.495491743  -15.979007052
   -3.129026283   33.303766950  -14.539951186
   -3.116459912   33.129504596  -13.210847644
   -3.103893542   32.971754472  -11.898878675
   -3.091327171   32.830192549  -10.645691330
   -3.078760801   32.703728794   -9.486981259
   -3.066194430   32.591541281   -8.392742586
   -3.053628059   32.492612422   -7.352972178
   -3.041061689   32.406572469   -6.361924478
   -3.028495318   32.332702628   -5.403019584
   -3.015928947   32.270536172   -4.504581194
   -3.003362577   32.218998332   -3.715044646
   -2.990796206   32.177049946   -2.971676258
   -2.978229836   32.144389006   -2.239686688
   -2.965663465   32.120606118   -1.556393058
   -2.953097094   32.104528121   -1.014082422
   -2.940530724   32.094901206   -0.538916556
   -2.927964353   32.091036244   -0.069595844
   -2.915397983   32.092610136    0.297430816
   -2.902831612   32.098613585    0.658858644
   -2.890265241   32.108610279    0.939145453
   -2.877698871   32.121694908    1.149726761
   -2.865132500   32.137300488    1.325252711
   -2.852566129   32.154913472    1.465941819
   -2.839999759   32.173597579    1.504767751
   -2.827433388   32.192619449    1.493896640
   -2.814867018   32.211141584    1.423640626
   -2.802300647   32.228278515    1.285567514
   -2.789734276   32.243495236    1.121537948
   -2.777167906   32.256259283    0.906010763
   -2.764601535   32.266154712    0.637459903
   -2.752035165   32.272578492    0.371730063
   -2.739468794   32.274922767    0.014119846
   -2.726902423   32.272687008   -0.362146396
   -2.714336053   32.265594123   -0.789988308
   -2.701769682   32.252824404   -1.260870816
   -2.689203311   32.234000594   -1.732696916
   -2.676636941   32.208610700   -2.298387130
   -2.664070570   32.176433355   -2.839609029
   -2.651504200   32.137273473   -3.386254017
   -2.638937829   32.090881745   -3.980448860
   -2.626371458   32.037164453   -4.571868401
   -2.613805088   31.975956429   -5.157074098
   -2.601238717   31.907390057   -5.753564733
   -2.588672347   31.831341034   -6.369744968
   -2.576105976   31.747622040   -6.945567370
   -2.563539605   31.656515099   -7.526236127
   -2.550973235   31.558299382   -8.109392480
   -2.538406864   31.452705124   -8.697622117
   -2.525840493   31.339801067   -9.257933865
   -2.513274123   31.219971477   -9.835797316
   -2.500707752   31.092065409  -10.494548632
   -2.488141382   30.956895494  -11.038367047
   -2.475575011   30.814775321  -11.581344697
   -2.463008640   30.665884981  -12.115024761
   -2.450442270   30.510204237  -12.665561915
   -2.437875899   30.347778590  -13.182122733
   -2.425309529   30.179006077  -13.681027369
   -2.412743158   30.004266358  -14.128639309
   -2.400176787   29.823702268  -14.615302875
   -2.387610417   29.636964233  -15.095660779
   -2.375044046   29.444269759  -15.566630998
   -2.362477675   29.245718423  -16.021199997
   -2.349911305   29.041730729  -16.437445334
   -2.337344934   28.832062993  -16.898543291
   -2.324778564   28.617219511  -17.289898486
