#! FIELDS phi2 fes_phi2
#! SET min_phi2 -pi
#! SET max_phi2 pi
#! SET min_psi2 
#! SET max_psi2 
#! SET min_phi3 
#! SET max_phi3 
#! SET min_psi3 
#! SET max_psi3 
     -3.141592653589793     -8.582246407050961
     -3.129026282975434     -9.294735469509497
     -3.116459912361075     -10.01847392251112
     -3.103893541746716     -10.74875420811212
     -3.091327171132356     -11.47604025576708
     -3.078760800517997     -12.19674744609132
     -3.066194429903638     -12.90833406192165
     -3.053628059289279     -13.60902805104112
      -3.04106168867492     -14.29770250235679
      -3.02849531806056      -14.9736887940975
     -3.015928947446201     -15.63687273939602
     -3.003362576831842     -16.28739104936207
     -2.990796206217483     -16.92550100869601
     -2.978229835603124     -17.55156444489003
     -2.965663464988765     -18.16601104242547
     -2.953097094374406     -18.76925340466781
     -2.940530723760046     -19.36161374221309
     -2.927964353145687      -19.9433480213667
     -2.915397982531328     -20.51462134696234
     -2.902831611916969     -21.07550870812152
      -2.89026524130261     -21.62598707902821
      -2.87769887068825     -22.16593279403923
     -2.865132500073891     -22.69510302995906
     -2.852566129459532     -23.21311360950854
     -2.839999758845173     -23.71940181858388
     -2.827433388230814     -24.21320019168456
     -2.814867017616455     -24.69353714287696
     -2.802300647002095     -25.15923920495517
     -2.789734276387736      -25.6089654347585
     -2.777167905773377     -26.04126832341084
     -2.764601535159018     -26.45467690396859
     -2.752035164544659     -26.84779273563875
       -2.7394687939303     -27.21939456305344
      -2.72690242331594     -27.56853399175144
     -2.714336052701581      -27.8946129952431
     -2.701769682087222     -28.19743203803945
     -2.689203311472863     -28.47720036705159
     -2.676636940858504     -28.73450472658575
     -2.664070570244145     -28.97023893403418
     -2.651504199629785     -29.18550339420775
     -2.638937829015426     -29.38148919832923
     -2.626371458401067     -29.55936413074233
     -2.613805087786708     -29.72017740145125
     -2.601238717172349     -29.86479630700715
      -2.58867234655799     -29.99388024156024
      -2.57610597594363      -30.1078915251462
     -2.563539605329271     -30.20713512353289
     -2.550973234714912     -30.29181490000967
     -2.538406864100553     -30.36209183521098
     -2.525840493486194      -30.4181304886471
     -2.513274122871834     -30.46012348015029
     -2.500707752257475      -30.4882891987743
     -2.488141381643116      -30.5028441932182
     -2.475575011028757     -30.50395848484241
     -2.463008640414398     -30.49170473672399
     -2.450442269800039     -30.46601622731924
      -2.43787589918568     -30.42666416454476
      -2.42530952857132     -30.37326225168377
     -2.412743157956961     -30.30529996128874
     -2.400176787342602     -30.22220028653616
     -2.387610416728243     -30.12339334342449
     -2.375044046113883     -30.00839482858575
     -2.362477675499524     -29.87687805336181
     -2.349911304885165     -29.72872973767029
     -2.337344934270806     -29.56408247252164
     -2.324778563656447     -29.38332093073434
     -2.312212193042088     -29.18706205434277
     -2.299645822427729     -28.97611585204506
     -2.287079451813369     -28.75143646262607
      -2.27451308119901     -28.51407055377653
     -2.261946710584651     -28.26512260824171
     -2.249380339970292     -28.00573689666531
     -2.236813969355933     -27.73710145127084
     -2.224247598741574     -27.46046936322971
     -2.211681228127214     -27.17718745223889
     -2.199114857512855     -26.88871958403877
     -2.186548486898496     -26.59665244149765
     -2.173982116284137     -26.30267541564645
     -2.161415745669778     -26.00853256826439
     -2.148849375055419     -25.71595194527897
     -2.136283004441059     -25.42656386515129
       -2.1237166338267     -25.14182555999519
     -2.111150263212341     -24.86296470069943
     -2.098583892597982      -24.5909524383271
     -2.086017521983623      -24.3265309275377
     -2.073451151369263     -24.07026903286785
     -2.060884780754904     -23.82264361523624
     -2.048318410140545     -23.58413541799373
     -2.035752039526186     -23.35531743296271
     -2.023185668911827     -23.13692201137052
     -2.010619298297468     -22.92987731336256
     -1.998052927683108     -22.73531008118988
     -1.985486557068749     -22.55451742373015
      -1.97292018645439      -22.3889141517324
     -1.960353815840031     -22.23996380196615
     -1.947787445225672      -22.1091011394163
     -1.935221074611313     -21.99765241313434
     -1.922654703996953      -21.9067579267012
     -1.910088333382594     -21.83730041752879
     -1.897521962768235     -21.78984279328539
     -1.884955592153876     -21.76457983177282
     -1.872389221539517     -21.76130972895437
     -1.859822850925158     -21.77943163339936
     -1.847256480310798     -21.81797339704778
     -1.834690109696439     -21.87564943339679
      -1.82212373908208     -21.95094289671233
     -1.809557368467721     -22.04220158615351
     -1.796990997853362     -22.14773531164945
     -1.784424627239003     -22.26590495427937
     -1.771858256624643     -22.39519909160582
     -1.759291886010284     -22.53430007443484
     -1.746725515395925      -22.6821446426163
     -1.734159144781566     -22.83798259390381
     -1.721592774167207     -23.00143107002105
     -1.709026403552848     -23.17251438923606
     -1.696460032938488     -23.35167374507593
     -1.683893662324129     -23.53973045434784
      -1.67132729170977      -23.7377916940239
     -1.658760921095411     -23.94709762059611
     -1.646194550481052     -24.16882102575565
     -1.633628179866693     -24.40384272659283
