#! FIELDS phi2 ffphi2 dffphi2_phi2
#! SET min_phi2 -pi
#! SET max_phi2 pi
#! SET nbins_phi2  100
#! SET periodic_phi2 true
 -3.141593 19.474505 -55.218257
 -3.078761 16.265644 -39.378485
 -3.015929 14.129781 -35.265909
 -2.953097 11.859832 -31.482275
 -2.890265 10.344556 -20.494514
 -2.827433 8.813559 -29.487155
 -2.764602 6.892412 -26.170703
 -2.701770 5.951819 -6.917339
 -2.638938 5.054120 -23.045534
 -2.576106 3.903056 -10.774929
 -2.513274 2.997304 -24.749580
 -2.450442 1.170561 -25.466241
 -2.387610 0.515434 7.269740
 -2.324779 1.898510 30.726438
 -2.261947 3.658045 24.321982
 -2.199115 4.751536 5.470112
 -2.136283 4.702967 0.068876
 -2.073451 4.991982 5.739372
 -2.010619 5.056293 -3.675852
 -1.947787 4.921354 2.708330
 -1.884956 5.342015 6.712088
 -1.822124 5.258631 -10.546733
 -1.759292 4.524905 -7.618524
 -1.696460 4.216688 -9.171919
 -1.633628 2.865529 -30.944425
 -1.570796 0.978119 -22.727290
 -1.507964 0.586726 10.138955
 -1.445133 1.363839 3.041595
 -1.382301 0.704615 -16.857163
 -1.319469 -0.140543 -8.482519
 -1.256637 -0.392602 -1.009997
 -1.193805 -0.315229 4.891566
 -1.130973 0.371505 16.678675
 -1.068142 1.587187 19.451678
 -1.005310 2.490578 7.637317
 -0.942478 2.748545 3.562214
 -0.879646 3.006291 2.774144
 -0.816814 3.320537 13.032527
 -0.753982 5.176105 46.515796
 -0.691150 8.662474 54.197939
 -0.628319 10.620652 10.020108
 -0.565487 10.893867 0.860652
 -0.502655 11.114091 11.605187
 -0.439823 12.935864 48.880646
 -0.376991 17.290954 87.709304
 -0.314159 23.353474 94.436926
 -0.251327 26.794128 -2.160793
 -0.188496 25.175401 -32.132037
 -0.125664 23.940935 -1.629619
 -0.062832 25.421827 49.651935
 0.000000 28.965588 23.516209
 0.062832 25.429362 -89.043745
 0.125664 21.087917 -42.735213
 0.188496 20.306923 18.235672
 0.251327 23.284470 71.386866
 0.314159 24.415659 -71.427505
 0.376991 18.480436 -106.035928
 0.439823 12.259424 -83.607308
 0.502655 8.389763 -39.392970
 0.565487 7.170327 -2.434188
 0.628319 7.009485 -14.880163
 0.691150 5.446575 -24.509832
 0.753982 4.410682 -10.809895
 0.816814 3.524765 -19.599453
 0.879646 2.387358 -11.276384
 0.942478 2.366805 9.280912
 1.005310 3.195078 13.911263
 1.068142 3.927751 10.769370
 1.130973 4.786712 16.136025
 1.193805 5.750481 14.090093
 1.256637 6.760067 21.085010
 1.319469 8.881945 48.743911
 1.382301 12.593789 61.101527
 1.445133 16.020782 52.209981
 1.507964 19.905539 70.975592
 1.570796 24.957920 91.582298
 1.633628 32.114075 134.528709
 1.696460 46.612598 163.967561
 1.759292 59.860774 170.410488
 1.822124 71.678274 68.968242
 1.884956 73.365506 15.061652
 1.947787 75.156601 41.393206
 2.010619 78.739674 73.733749
 2.073451 83.708221 72.309568
 2.136283 88.490392 84.534438
 2.199115 95.771299 147.224040
 2.261947 inf nan
 2.324779 inf nan
 2.387610 inf nan
 2.450442 inf nan
 2.513274 inf nan
 2.576106 inf nan
 2.638938 116.697208 -225.589424
 2.701770 82.184922 -201.595589
 2.764602 71.066237 -153.115639
 2.827433 46.222845 -222.113679
 2.890265 34.221089 -159.878792
 2.953097 26.127586 -97.814273
 3.015929 21.899119 -37.420839
 3.078761 21.054865 0.852443
