#! FIELDS phi3 ffphi3 dffphi3_phi3
#! SET min_phi3 -pi
#! SET max_phi3 pi
#! SET nbins_phi3  100
#! SET periodic_phi3 true
 -3.141593 22.928244 -55.454867
 -3.078761 19.663201 -48.569769
 -3.015929 16.828981 -41.611676
 -2.953097 14.394380 -36.285243
 -2.890265 12.311893 -29.165313
 -2.827433 10.733053 -22.166614
 -2.764602 9.375460 -21.537730
 -2.701770 8.074347 -19.008294
 -2.638938 7.080279 -12.586506
 -2.576106 6.348413 -12.629526
 -2.513274 5.410333 -15.752128
 -2.450442 4.600494 -9.627295
 -2.387610 4.080839 -7.990015
 -2.324779 3.553756 -8.561830
 -2.261947 3.086993 -5.672153
 -2.199115 2.840969 -2.825380
 -2.136283 2.653689 -3.244977
 -2.073451 2.478842 -2.061823
 -2.010619 2.381547 -1.330905
 -1.947787 2.300976 -1.494434
 -1.884956 2.135503 -3.934074
 -1.822124 1.848959 -4.883260
 -1.759292 1.540949 -5.005236
 -1.696460 1.170161 -7.357023
 -1.633628 0.630122 -9.147398
 -1.570796 0.125237 -6.159467
 -1.507964 -0.119364 -2.170256
 -1.445133 -0.211796 -1.225813
 -1.382301 -0.389220 -5.438788
 -1.319469 -0.791721 -4.844770
 -1.256637 -0.766318 5.708379
 -1.193805 -0.185682 11.885648
 -1.130973 0.667460 14.756697
 -1.068142 1.631018 16.095691
 -1.005310 2.779928 20.739283
 -0.942478 4.201284 24.052585
 -0.879646 5.860779 29.325705
 -0.816814 7.947694 36.401326
 -0.753982 10.262458 36.228718
 -0.691150 12.603392 37.775187
 -0.628319 15.033955 41.107403
 -0.565487 17.831329 44.357083
 -0.502655 20.441597 40.234710
 -0.439823 23.152259 45.040425
 -0.376991 25.920576 41.156907
 -0.314159 28.351540 36.806000
 -0.251327 30.772368 40.537033
 -0.188496 33.316392 37.447917
 -0.125664 35.359678 27.559950
 -0.062832 36.984690 25.456236
 0.000000 38.627752 25.648246
 0.062832 39.999136 16.137832
 0.125664 40.620667 4.113148
 0.188496 40.552885 -6.331007
 0.251327 39.898498 -14.378322
 0.314159 38.639391 -25.878678
 0.376991 36.841783 -29.701885
 0.439823 34.991559 -29.278421
 0.502655 33.078171 -32.151531
 0.565487 31.022013 -32.228518
 0.628319 29.115782 -28.123760
 0.691150 27.483380 -24.120990
 0.753982 26.054284 -21.745360
 0.816814 24.716614 -20.137387
 0.879646 23.696601 -11.911904
 0.942478 23.064998 -9.333749
 1.005310 22.662589 -1.389197
 1.068142 22.956292 9.481925
 1.130973 23.662074 12.220876
 1.193805 24.536878 16.275907
 1.256637 25.781104 23.678102
 1.319469 27.528857 31.242882
 1.382301 29.623693 35.286115
 1.445133 32.071428 42.771798
 1.507964 34.981845 48.689518
 1.570796 38.159910 51.640504
 1.633628 41.534244 55.006679
 1.696460 45.141889 58.908469
 1.759292 48.945725 59.233014
 1.822124 52.577028 57.097314
 1.884956 56.678315 74.461271
 1.947787 61.189757 40.702605
 2.010619 61.843603 11.623439
 2.073451 64.406791 71.297456
 2.136283 70.855994 133.987058
 2.199115 inf nan
 2.261947 inf nan
 2.324779 inf nan
 2.387610 inf nan
 2.450442 83.664976 -213.338603
 2.513274 72.108644 -154.299884
 2.576106 64.068654 -103.857574
 2.638938 58.444734 -81.515139
 2.701770 53.334790 -80.731281
 2.764602 48.370776 -77.524630
 2.827433 43.587297 -74.443832
 2.890265 38.983173 -72.271483
 2.953097 34.572664 -67.240669
 3.015929 30.523190 -62.611446
 3.078761 26.618752 -61.332009
