#! FIELDS phi3 psi4 hhphi3psi4 dhhphi3psi4_phi3 dhhphi3psi4_psi4
#! SET min_phi3 -pi
#! SET max_phi3 pi
#! SET nbins_phi3  100
#! SET periodic_phi3 true
#! SET min_psi4 -pi
#! SET max_psi4 pi
#! SET nbins_psi4  100
#! SET periodic_psi4 true
 -3.141593 -3.141593 0.000336 0.004110 -0.003935
 -3.078761 -3.141593 0.000713 0.008352 -0.007331
 -3.015929 -3.141593 0.001450 0.015564 -0.013362
 -2.953097 -3.141593 0.002707 0.024463 -0.022592
 -2.890265 -3.141593 0.004497 0.032131 -0.033847
 -2.827433 -3.141593 0.006713 0.038424 -0.045539
 -2.764602 -3.141593 0.009347 0.045481 -0.058210
 -2.701770 -3.141593 0.012365 0.049294 -0.073479
 -2.638938 -3.141593 0.015309 0.042410 -0.090155
 -2.576106 -3.141593 0.017525 0.027749 -0.104205
 -2.513274 -3.141593 0.018872 0.016367 -0.112472
 -2.450442 -3.141593 0.019750 0.012715 -0.113793
 -2.387610 -3.141593 0.020558 0.013337 -0.108008
 -2.324779 -3.141593 0.021400 0.012843 -0.097474
 -2.261947 -3.141593 0.022054 0.007257 -0.087921
 -2.199115 -3.141593 0.022298 0.001366 -0.085159
 -2.136283 -3.141593 0.022370 0.002219 -0.091548
 -2.073451 -3.141593 0.022652 0.006905 -0.104808
 -2.010619 -3.141593 0.023218 0.011275 -0.119746
 -1.947787 -3.141593 0.024142 0.019451 -0.131471
 -1.884956 -3.141593 0.025865 0.037247 -0.137853
 -1.822124 -3.141593 0.028972 0.062328 -0.142246
 -1.759292 -3.141593 0.033640 0.085163 -0.155640
 -1.696460 -3.141593 0.039452 0.097917 -0.190148
 -1.633628 -3.141593 0.045682 0.098818 -0.244527
 -1.570796 -3.141593 0.051769 0.095171 -0.302228
 -1.507964 -3.141593 0.057692 0.093534 -0.348284
 -1.445133 -3.141593 0.063311 0.081748 -0.380356
 -1.382301 -3.141593 0.067237 0.036426 -0.399869
 -1.319469 -3.141593 0.067069 -0.045920 -0.401339
 -1.256637 -3.141593 0.061354 -0.132545 -0.378759
 -1.193805 -3.141593 0.051169 -0.183581 -0.334621
 -1.130973 -3.141593 0.039161 -0.192526 -0.275531
 -1.068142 -3.141593 0.027489 -0.175368 -0.208188
 -1.005310 -3.141593 0.017443 -0.141570 -0.142018
 -0.942478 -3.141593 0.009888 -0.097659 -0.087042
 -0.879646 -3.141593 0.005064 -0.057078 -0.048343
 -0.816814 -3.141593 0.002406 -0.029529 -0.024670
 -0.753982 -3.141593 0.001072 -0.014292 -0.011723
 -0.691150 -3.141593 0.000443 -0.006422 -0.005290
 -0.628319 -3.141593 0.000170 -0.002631 -0.002319
 -0.565487 -3.141593 0.000061 -0.001014 -0.000961
 -0.502655 -3.141593 0.000020 -0.000378 -0.000351
 -0.439823 -3.141593 0.000005 -0.000110 -0.000104
 -0.376991 -3.141593 0.000001 -0.000029 -0.000025
 -0.314159 -3.141593 0.000000 -0.000006 -0.000005
 -0.251327 -3.141593 0.000000 -0.000001 -0.000001
 -0.188496 -3.141593 0.000000 -0.000000 -0.000000
 -0.125664 -3.141593 0.000000 0.000000 0.000000
 -0.062832 -3.141593 0.000000 0.000000 0.000000
 0.000000 -3.141593 0.000000 0.000000 0.000000
 0.062832 -3.141593 0.000000 0.000000 0.000000
 0.125664 -3.141593 0.000000 0.000000 0.000000
 0.188496 -3.141593 0.000000 0.000000 0.000000
 0.251327 -3.141593 0.000000 0.000002 -0.000001
 0.314159 -3.141593 0.000001 0.000038 -0.000007
 0.376991 -3.141593 0.000010 0.000337 -0.000063
 0.439823 -3.141593 0.000071 0.001983 -0.000411
 0.502655 -3.141593 0.000356 0.008277 -0.002012
 0.565487 -3.141593 0.001348 0.025860 -0.007607
 0.628319 -3.141593 0.004037 0.063848 -0.022910
 0.691150 -3.141593 0.009993 0.131072 -0.056402
 0.753982 -3.141593 0.021158 0.228317 -0.116150
 0.816814 -3.141593 0.038843 0.331816 -0.204066
 0.879646 -3.141593 0.061824 0.385751 -0.310624
 0.942478 -3.141593 0.084940 0.327615 -0.413246
 1.005310 -3.141593 0.100175 0.137803 -0.480993
 1.068142 -3.141593 0.100714 -0.123310 -0.487935
 1.130973 -3.141593 0.085717 -0.335658 -0.428950
 1.193805 -3.141593 0.061617 -0.404560 -0.324204
 1.256637 -3.141593 0.037773 -0.337577 -0.208821
 1.319469 -3.141593 0.020205 -0.220267 -0.114147
 1.382301 -3.141593 0.009614 -0.122098 -0.053060
 1.445133 -3.141593 0.004051 -0.059720 -0.021040
 1.507964 -3.141593 0.001472 -0.025342 -0.007130
 1.570796 -3.141593 0.000447 -0.009025 -0.002037
 1.633628 -3.141593 0.000110 -0.002627 -0.000481
 1.696460 -3.141593 0.000019 -0.000538 -0.000085
 1.759292 -3.141593 0.000002 -0.000081 -0.000010
 1.822124 -3.141593 0.000000 -0.000000 0.000000
 1.884956 -3.141593 0.000000 0.000000 0.000000
 1.947787 -3.141593 0.000000 0.000000 0.000000
 2.010619 -3.141593 0.000000 0.000000 0.000000
 2.073451 -3.141593 0.000000 0.000000 0.000000
 2.136283 -3.141593 0.000000 0.000000 0.000000
 2.199115 -3.141593 0.000000 0.000000 0.000000
 2.261947 -3.141593 0.000000 0.000000 0.000000
 2.324779 -3.141593 0.000000 0.000000 0.000000
 2.387610 -3.141593 0.000000 0.000000 0.000000
 2.450442 -3.141593 0.000000 0.000000 0.000000
 2.513274 -3.141593 0.000000 0.000000 0.000000
 2.576106 -3.141593 0.000000 0.000000 0.000000
 2.638938 -3.141593 0.000000 0.000000 0.000000
 2.701770 -3.141593 0.000000 0.000000 0.000000
 2.764602 -3.141593 0.000000 0.000003 -0.000001
 2.827433 -3.141593 0.000001 0.000021 -0.000010
 2.890265 -3.141593 0.000004 0.000109 -0.000062
 2.953097 -3.141593 0.000018 0.000384 -0.000271
 3.015929 -3.141593 0.000059 0.000977 -0.000846
 3.078761 -3.141593 0.000151 0.002036 -0.001993

 -3.141593 -3.078761 0.000142 0.002008 -0.002199
 -3.078761 -3.078761 0.000337 0.004456 -0.004493
 -3.015929 -3.078761 0.000746 0.008954 -0.008601
 -2.953097 -3.078761 0.001504 0.015407 -0.014822
 -2.890265 -3.078761 0.002692 0.022295 -0.022382
 -2.827433 -3.078761 0.004287 0.028274 -0.030520
 -2.764602 -3.078761 0.006216 0.032754 -0.040736
 -2.701770 -3.078761 0.008317 0.033107 -0.055079
 -2.638938 -3.078761 0.010227 0.026571 -0.071413
 -2.576106 -3.078761 0.011590 0.017041 -0.084356
 -2.513274 -3.078761 0.012480 0.012591 -0.090704
 -2.450442 -3.078761 0.013334 0.015571 -0.090754
 -2.387610 -3.078761 0.014488 0.020952 -0.086526
 -2.324779 -3.078761 0.015855 0.021121 -0.081160
 -2.261947 -3.078761 0.016933 0.011861 -0.077585
 -2.199115 -3.078761 0.017276 -0.000359 -0.077125
 -2.136283 -3.078761 0.017034 -0.005843 -0.080089
 -2.073451 -3.078761 0.016679 -0.004721 -0.085937
 -2.010619 -3.078761 0.016503 -0.000184 -0.093478
 -1.947787 -3.078761 0.016789 0.010889 -0.101424
 -1.884956 -3.078761 0.018075 0.031464 -0.109083
 -1.822124 -3.078761 0.020773 0.053540 -0.118384
 -1.759292 -3.078761 0.024521 0.062968 -0.134720
 -1.696460 -3.078761 0.028361 0.057688 -0.162608
 -1.633628 -3.078761 0.031720 0.050188 -0.198803
 -1.570796 -3.078761 0.034880 0.052413 -0.233779
 -1.507964 -3.078761 0.038451 0.061172 -0.262369
 -1.445133 -3.078761 0.042304 0.057759 -0.286007
 -1.382301 -3.078761 0.045074 0.025025 -0.302784
 -1.319469 -3.078761 0.044832 -0.035788 -0.303806
 -1.256637 -3.078761 0.040486 -0.099970 -0.283525
 -1.193805 -3.078761 0.032874 -0.135636 -0.246208
 -1.130973 -3.078761 0.024207 -0.135066 -0.198864
 -1.068142 -3.078761 0.016301 -0.114418 -0.146312
 -1.005310 -3.078761 0.009950 -0.086742 -0.095290
 -0.942478 -3.078761 0.005426 -0.057052 -0.054371
 -0.879646 -3.078761 0.002662 -0.031889 -0.027878
 -0.816814 -3.078761 0.001205 -0.015758 -0.013474
 -0.753982 -3.078761 0.000507 -0.007286 -0.006257
 -0.691150 -3.078761 0.000192 -0.003096 -0.002713
 -0.628319 -3.078761 0.000065 -0.001154 -0.001079
 -0.565487 -3.078761 0.000020 -0.000381 -0.000390
 -0.502655 -3.078761 0.000006 -0.000119 -0.000125
 -0.439823 -3.078761 0.000001 -0.000028 -0.000031
 -0.376991 -3.078761 0.000000 -0.000007 -0.000006
 -0.314159 -3.078761 0.000000 -0.000001 -0.000001
 -0.251327 -3.078761 0.000000 -0.000000 -0.000000
 -0.188496 -3.078761 0.000000 -0.000000 -0.000000
 -0.125664 -3.078761 0.000000 0.000000 0.000000
 -0.062832 -3.078761 0.000000 0.000000 0.000000
 0.000000 -3.078761 0.000000 0.000000 0.000000
 0.062832 -3.078761 0.000000 0.000000 0.000000
 0.125664 -3.078761 0.000000 0.000000 0.000000
 0.188496 -3.078761 0.000000 0.000000 0.000000
 0.251327 -3.078761 0.000000 0.000001 -0.000000
 0.314159 -3.078761 0.000001 0.000025 -0.000005
 0.376991 -3.078761 0.000007 0.000230 -0.000045
 0.439823 -3.078761 0.000049 0.001375 -0.000302
 0.502655 -3.078761 0.000247 0.005749 -0.001487
 0.565487 -3.078761 0.000934 0.017840 -0.005612
 0.628319 -3.078761 0.002780 0.043724 -0.016949
 0.691150 -3.078761 0.006863 0.090160 -0.042470
 0.753982 -3.078761 0.014621 0.160292 -0.090126
 0.816814 -3.078761 0.027218 0.239394 -0.163223
 0.879646 -3.078761 0.044000 0.284449 -0.253891
 0.942478 -3.078761 0.061145 0.243922 -0.341704
 1.005310 -3.078761 0.072460 0.101074 -0.398794
 1.068142 -3.078761 0.072660 -0.096598 -0.402131
 1.130973 -3.078761 0.061176 -0.254097 -0.348764
 1.193805 -3.078761 0.043183 -0.297596 -0.259246
 1.256637 -3.078761 0.025961 -0.238791 -0.164792
 1.319469 -3.078761 0.013768 -0.149791 -0.089486
 1.382301 -3.078761 0.006638 -0.081690 -0.041163
 1.445133 -3.078761 0.002891 -0.040825 -0.015653
 1.507964 -3.078761 0.001094 -0.018142 -0.004771
 1.570796 -3.078761 0.000345 -0.006808 -0.001137
 1.633628 -3.078761 0.000087 -0.002060 -0.000213
 1.696460 -3.078761 0.000016 -0.000431 -0.000026
 1.759292 -3.078761 0.000002 -0.000068 -0.000001
 1.822124 -3.078761 0.000000 -0.000001 0.000001
 1.884956 -3.078761 0.000000 0.000000 0.000000
 1.947787 -3.078761 0.000000 0.000000 0.000000
 2.010619 -3.078761 0.000000 0.000000 0.000000
 2.073451 -3.078761 0.000000 0.000000 0.000000
 2.136283 -3.078761 0.000000 0.000000 0.000000
 2.199115 -3.078761 0.000000 0.000000 0.000000
 2.261947 -3.078761 0.000000 0.000000 0.000000
 2.324779 -3.078761 0.000000 0.000000 0.000000
 2.387610 -3.078761 0.000000 0.000000 0.000000
 2.450442 -3.078761 0.000000 0.000000 0.000000
 2.513274 -3.078761 0.000000 0.000000 0.000000
 2.576106 -3.078761 0.000000 0.000000 0.000000
 2.638938 -3.078761 0.000000 0.000000 0.000000
 2.701770 -3.078761 0.000000 0.000000 0.000000
 2.764602 -3.078761 0.000000 0.000001 -0.000000
 2.827433 -3.078761 0.000000 0.000007 -0.000004
 2.890265 -3.078761 0.000001 0.000035 -0.000028
 2.953097 -3.078761 0.000006 0.000129 -0.000123
 3.015929 -3.078761 0.000020 0.000359 -0.000398
 3.078761 -3.078761 0.000057 0.000865 -0.001005

 -3.141593 -3.015929 0.000050 0.000857 -0.000857
 -3.078761 -3.015929 0.000142 0.002276 -0.001873
 -3.015929 -3.015929 0.000371 0.005335 -0.003640
 -2.953097 -3.015929 0.000857 0.010421 -0.006297
 -2.890265 -3.015929 0.001700 0.016375 -0.009916
 -2.827433 -3.015929 0.002876 0.020517 -0.015264
 -2.764602 -3.015929 0.004195 0.020734 -0.024349
 -2.701770 -3.015929 0.005403 0.017213 -0.037920
 -2.638938 -3.015929 0.006320 0.011936 -0.052472
 -2.576106 -3.015929 0.006937 0.008299 -0.062911
 -2.513274 -3.015929 0.007477 0.009924 -0.067657
 -2.450442 -3.015929 0.008295 0.016648 -0.068883
 -2.387610 -3.015929 0.009563 0.023052 -0.069558
 -2.324779 -3.015929 0.011033 0.022086 -0.071531
 -2.261947 -3.015929 0.012129 0.011624 -0.074290
 -2.199115 -3.015929 0.012448 -0.000821 -0.075417
 -2.136283 -3.015929 0.012174 -0.006534 -0.073729
 -2.073451 -3.015929 0.011744 -0.006672 -0.070945
 -2.010619 -3.015929 0.011378 -0.004387 -0.070055
 -1.947787 -3.015929 0.011324 0.004266 -0.073011
 -1.884956 -3.015929 0.012111 0.021962 -0.080654
 -1.822124 -3.015929 0.014074 0.039189 -0.093773
 -1.759292 -3.015929 0.016710 0.041759 -0.111989
 -1.696460 -3.015929 0.019022 0.030841 -0.132655
 -1.633628 -3.015929 0.020658 0.023257 -0.152079
 -1.570796 -3.015929 0.022252 0.029707 -0.168113
 -1.507964 -3.015929 0.024499 0.041130 -0.182565
 -1.445133 -3.015929 0.027134 0.039433 -0.197974
 -1.382301 -3.015929 0.028973 0.015459 -0.210789
 -1.319469 -3.015929 0.028667 -0.027256 -0.211889
