0.0499000000000004 [1.5355019754811132, 2.666878433200944] 1.2
0.09990000000000183 [1.6401474984470643, 2.6885068231167706] 1.1026087396297808
0.1498999999999998 [1.6088384308814319, 2.437413859178038] 1.1366896378364775
0.1998999999999943 [1.9739015230479176, 2.905349060233556] 1.1958815285393878
0.2498999999999888 [1.650073488523249, 2.8087133259229926] 1.0454198782609858
0.2998999999999833 [1.8200691419188928, 2.9771592791612966] 1.092598014407986
0.3498999999999778 [1.9718841397678109, 2.7096253012997127] 1.1106541433996242
0.3998999999999723 [1.7784503909274416, 2.310910267049929] 1.1480008263616286
0.44989999999996677 [1.4877962865442866, 2.440634421822562] 1.046515983762635
0.49989999999996126 [1.3667948555062694, 2.6489859106249787] 1.062274201498443
0.5498999999999558 [1.5610601267382966, 2.640144661137229] 0.8416692920714607
0.5998999999999503 [1.7510710231491913, 2.9453172300223613] 0.9709031740909045
0.6498999999999447 [2.1168318994263937, 2.644994988947194] 1.1112830995878678
0.6998999999999392 [1.7355381851808838, 2.3717998487034] 0.9744087439886422
0.7498999999999337 [1.6679288045185414, 2.699788526891391] 0.8036065346994762
0.7998999999999282 [1.5069341265652707, 2.2913537253245413] 1.013384037888026
0.8498999999999227 [1.8179465378661177, 2.3025551010193626] 0.9632342815958976
0.8998999999999172 [1.3944998216131013, 2.826559623797059] 1.0181717554563252
0.9498999999999117 [1.4249490168630372, 2.7067456997846193] 0.8135086608633889
0.9998999999999062 [1.3870277711988357, 2.8765956889948763] 0.9489349185643502
1.0498999999999008 [1.2634010209890378, 2.922851488835464] 1.031841253497152
1.0998999999998953 [1.4531923672969749, 2.9789234231520343] 0.9444404534592604
1.1498999999998898 [1.3959766049041902, 2.7265458273449292] 0.720472221270734
1.1998999999998843 [1.3034833848612184, 2.4520327623570677] 1.0132872249396592
1.2498999999998788 [1.4246759336915684, 2.5951070422377445] 0.6926404593983119
1.2998999999998733 [1.4718733420801877, 2.2688604244996022] 0.9359760389586594
1.3498999999998678 [1.599419205575279, 2.1996368219939106] 0.9196219482281184
1.3998999999998623 [1.5735376778928671, 2.916596839016065] 0.792884822249658
1.4498999999998567 [1.5594084830405452, 3.135744473946706] 1.0564542860300357
1.4998999999998512 [1.7745511234303493, 3.0030513717121488] 0.864636837782625
1.5498999999998457 [2.083828569813715, 2.6323946816925243] 0.9902212902748118
1.5998999999998402 [2.1051754686609208, 2.9731450376525395] 1.0569301436981462
1.6498999999998347 [1.74333773119332, 2.4960017308609603] 0.8025279574903018
1.6998999999998292 [1.7293490717047328, 2.6800455552014046] 0.7216103744414962
1.7498999999998237 [1.8121467874688575, 2.6933559010015475] 0.7591308332885646
1.7998999999998182 [2.1691155403412847, 2.55243438828837] 0.999931949624244
1.8498999999998127 [1.8643097492897573, 2.6866696028255648] 0.7461689128931639
1.8998999999998072 [2.0282626651732367, 3.019079092019036] 0.9305683652968114
1.9498999999998017 [1.761248730965474, 2.4614590723795633] 0.7123617050835872
1.9998999999997962 [1.6373394021060397, 2.5588493295646173] 0.5813726347056608
2.0498999999999015 [1.9139375052319438, 2.588682054052761] 0.7456255250798698
2.099900000000007 [1.7843067684455116, 2.8165419660128137] 0.6335441536703594
2.1499000000001125 [1.6401087776338663, 2.6224438890618558] 0.5196746125944905
2.199900000000218 [1.5715446609351809, 2.675374297894806] 0.49326448726921474
2.2499000000003235 [1.217812721332201, 2.5907392176774398] 0.9410865521239138
2.299900000000429 [1.0746512665990156, 2.8410621389927875] 1.097306964557521
2.3499000000005346 [1.2723717911062806, 2.3461691185836013] 0.9624588456288719
2.39990000000064 [1.1956067689104617, 2.5367774183347365] 0.8813529408876791
2.4499000000007456 [1.0241699405010332, 2.590234905948251] 1.0499146236497334
2.499900000000851 [1.0769430075420663, 2.6624099146710436] 0.9013438521677097
2.5499000000009566 [1.022104814519385, 2.4043474933929] 1.0346249779847774
2.599900000001062 [1.225321855535519, 2.2489155423044465] 0.9812189896671436
2.6499000000011677 [1.478631813183862, 2.7745435894493804] 0.531929183434938
2.699900000001273 [1.306615960991864, 2.455572302013522] 0.6799289710489359
2.7499000000013787 [1.1588619328310001, 2.2961658812103103] 0.8742868869396069
2.799900000001484 [1.1524831663678334, 2.8518425045582414] 0.8601243530777138
2.8499000000015897 [1.465981755874828, 3.0051854981902983] 0.774914622289735
2.8999000000016952 [1.3248884755858983, 2.6401441486796036] 0.5677935780243063
