0.0499000000000004 [1.545268300077993, 2.730120931633314] 1.2
0.09990000000000183 [1.6099876660638475, 2.7116367260821024] 0.4054517529874978
0.1498999999999998 [1.8145501748880557, 2.692224976687352] 0.8119316211405891
0.1998999999999943 [1.7755252246240332, 2.499244038504783] 0.7013896877670305
0.2498999999999888 [1.5995317724838733, 2.455461836178803] 0.5808108205612299
0.2998999999999833 [1.397493849563473, 2.3647906774892506] 0.9208307596489727
0.3498999999999778 [1.4969684736211244, 2.5527165430096126] 0.2366670238717043
0.3998999999999723 [1.7325339449950006, 2.610845830285064] 0.15295698853055092
0.44989999999996677 [1.708198116790497, 2.742896382941008] 0.16792788069698447
0.49989999999996126 [1.8011856664149635, 2.6678221379379794] 0.16946302211396913
0.5498999999999558 [2.0289489020480356, 2.7918216852047903] 0.855470379739753
0.5998999999999503 [1.7106292331547448, 2.736548282403673] 0.11177921075008837
0.6498999999999447 [1.5145135972173382, 2.7782756783095826] 0.18965643329218093
0.6998999999999392 [1.6122236369491496, 2.6030513834814624] 0.08209550559392464
0.7498999999999337 [1.3800119588765936, 2.7315874315806603] 0.3845442718423547
0.7998999999999282 [1.428127436146653, 2.7748198879576806] 0.20288272844865807
0.8498999999999227 [1.7699296374369813, 2.841449562123511] 0.24360811152139372
0.8998999999999172 [1.6875041032688258, 3.004427685978415] 0.7027209876877799
0.9498999999999117 [1.5820912754299943, 2.4064240277889746] 0.22500777556694512
0.9998999999999062 [1.9115251700958458, 2.693730902630235] 0.1717385446603418
1.0498999999999008 [1.8581198551572427, 2.967003284814585] 0.4140171893518897
1.0998999999998953 [1.9007107782597013, 2.482838949976571] 0.36085823398699707
1.1498999999998898 [1.5460744362475685, 2.4486722275850794] 0.13809219091919978
1.1998999999998843 [1.7272935315237277, 2.2965787598602887] 0.4889234751174123
1.2498999999998788 [1.6164091989631815, 2.3847803578498827] 0.1355161646566102
1.2998999999998733 [1.325244127409546, 2.618315704810419] 0.34915401817038433
1.3498999999998678 [1.5859221149330274, 2.8486271142934085] 0.10072978585991317
1.3998999999998623 [1.7070993549192088, 2.8606956252555595] 0.09356382967487396
1.4498999999998567 [1.4330537503368526, 2.6321879969538022] 0.09287954458035524
1.4998999999998512 [1.3233345396568716, 2.7146288199559643] 0.24048285757308122
1.5498999999998457 [1.4651219022268, 2.985321806691984] 0.4731293572120506
1.5998999999998402 [1.2361164797002617, 2.8996484859432727] 0.6583364291370749
1.6498999999998347 [1.9327462105659794, 3.045991861981756] 0.5335361293944654
1.6998999999998292 [1.7228205234775789, 2.8930854177102585] 0.08863271599428293
1.7498999999998237 [1.3117890906807148, 2.556695013159968] 0.22785688305596052
1.7998999999998182 [1.654666910238698, 2.8435439402839235] 0.05446587891380689
1.8498999999998127 [1.2602163065236383, 2.3860674047358374] 0.432920471117848
1.8998999999998072 [1.8139724232961991, 2.596015673007532] 0.06767102923896597
1.9498999999998017 [1.7939808665762513, 2.8196927941761376] 0.06277529307697972
1.9998999999997962 [1.613272626076585, 2.8310880198894006] 0.04503019871531802
2.0498999999999015 [1.1847746711094018, 2.8119570925833393] 0.3837258426756724
2.099900000000007 [1.604135608147137, 2.546209784616795] 0.04309827480787406
2.1499000000001125 [1.466991253520723, 2.440436902470844] 0.08523922861742822
2.199900000000218 [1.454652500614299, 2.5742517010574435] 0.0505692748369958
2.2499000000003235 [1.8811356582236813, 2.84785980965074] 0.09702616408967861
2.299900000000429 [1.9682166291961634, 2.754806941058817] 0.1347078701323467
2.3499000000005346 [1.7227059011536694, 2.668753520757128] 0.029722636236809468
2.39990000000064 [1.5611647914979536, 3.159171668103859] 0.6299611989145587
2.4499000000007456 [1.4320573797849239, 2.7506619570650948] 0.04512447216443727
2.499900000000851 [1.4996778606588879, 3.0005719991881503] 0.1654841470214596
2.5499000000009566 [1.7340614620197865, 2.7569066042335653] 0.03083341143883918
2.599900000001062 [1.8993986883766623, 2.812708001625233] 0.07624941251486202
2.6499000000011677 [1.474730978605893, 2.4846018954920077] 0.06029494049203131
2.699900000001273 [1.3442092396973293, 2.389608942065414] 0.15000529988905267
2.7499000000013787 [1.6394906880085054, 2.2858662725814027] 0.23263533516185828
2.799900000001484 [1.6424122763474627, 2.6493011632627894] 0.02343085293900572
2.8499000000015897 [1.5918272017247983, 2.8671786075824937] 0.04382251869818042
2.8999000000016952 [1.6534519133116605, 2.5176176247420283] 0.038642430799566016
2.9499000000018007 [1.5447824110727055, 2.4221770939134233] 0.05657873897202775
2.9999000000019063 [1.1099511595833718, 2.748565500855711] 0.453660438146488
3.049900000002012 [1.5792105853843244, 2.7254385878111225] 0.020778952948539584
3.0999000000021173 [1.8650967816917767, 2.638769991156483] 0.0610279772974413
3.149900000002223 [1.8941621586384016, 2.28345865275306] 0.5376993892531733
3.1999000000023283 [1.8708373031086312, 2.5326549906334304] 0.09099057477453956
3.249900000002434 [1.6397635700452002, 2.6523820282689945] 0.02012885629541305
3.2999000000025394 [1.110562944439915, 2.5438852989078407] 0.5062701115619666
3.349900000002645 [1.7186175536323702, 2.627965781390722] 0.023930388750190507
3.3999000000027504 [1.4931089642297435, 2.3087489913285575] 0.13203052614823468
3.449900000002856 [1.7585921632221408, 2.7948380068698184] 0.03121410034660505
3.4999000000029614 [1.3055863476329996, 2.5608694504199865] 0.08367646470134324
3.549900000003067 [1.3614883525934345, 2.816571610582716] 0.06777060222055545
3.5999000000031725 [1.5353811579162888, 2.60630440971444] 0.02298415219586183
3.649900000003278 [1.3410707736267344, 2.7597107518255575] 0.055482624526414275
3.6999000000033835 [1.3590677284078996, 2.710384380665115] 0.04343132545488363
3.749900000003489 [1.4582978142901268, 2.9114403736054104] 0.07732471929035283
3.7999000000035945 [1.263022031040511, 2.6989587611653185] 0.07512561272375054
3.8499000000037 [1.4698403802338196, 2.825803097004588] 0.03469148005207886
3.8999000000038055 [1.369266193363789, 3.151653113024765] 0.5344849339325698
3.949900000003911 [1.8011323900748697, 2.9542035104638495] 0.08865196624998044
3.9999000000040166 [1.658730915827168, 2.995077479850899] 0.08384004101586043
4.0499000000039 [1.66756548630015, 2.992460941922355] 0.07630194016492667
4.0999000000037835 [1.7492590444514757, 3.2876327662649767] 0.7415413093707718
4.149900000003667 [1.8254056638816363, 3.1534949788008784] 0.24125306903174754
4.1999000000035505 [1.6592231934507713, 2.7519069438177906] 0.017613115395661537
4.249900000003434 [2.176850144862261, 2.4889597414508753] 0.9225480361815518
4.299900000003317 [1.7843518144422807, 2.48130004889748] 0.0540941611621333
4.349900000003201 [1.6176233848144572, 2.7012078489606033] 0.01554133096310645
4.399900000003084 [1.7333363497270828, 2.6943547690216914] 0.019408707560870268
4.449900000002968 [1.7328017684826422, 3.067322462356085] 0.0927881543276535
4.499900000002851 [1.620167055989705, 2.520293286182] 0.02675069162675653
4.549900000002735 [1.9741334745965147, 2.8296901412728115] 0.10447564765080462
4.599900000002618 [2.041539155365148, 2.617355746212446] 0.17893981209337667
4.649900000002502 [1.8649605230556487, 2.4479778917481854] 0.09281153888825645
4.699900000002385 [1.7525929397125874, 2.6920173987360556] 0.018957920072354226
4.749900000002269 [1.6756690371517908, 2.8033400930063057] 0.0194812951439573
4.799900000002152 [1.7134485196950247, 2.8820774149103876] 0.030347167636976046
4.849900000002036 [1.3123393658129237, 2.4773374463860787] 0.0815670644377345
4.899900000001919 [1.710576625992022, 2.755606913060574] 0.01689511970774281
4.9499000000018025 [1.8610446354654382, 2.4248471156505853] 0.09345350396155411
4.999900000001686 [1.4599261069660843, 2.6406896712375185] 0.022016901785832103
5.0499000000015695 [1.8028044057453183, 2.34378474621367] 0.10819977104843441
5.099900000001453 [1.8040569021129333, 2.4897517160267495] 0.04026194379307357
5.149900000001336 [1.672266240992953, 2.312582960388758] 0.09517113039989218
5.19990000000122 [1.6691540790822512, 2.3230132778376995] 0.07814844727735777
5.249900000001103 [1.6792577651938168, 2.5320141286595397] 0.02090483966591581
5.299900000000987 [1.4852490105285243, 2.8282942125452504] 0.027525108036112134
5.34990000000087 [1.3814681511186397, 2.617030590236997] 0.03350680729206976
5.399900000000754 [1.6437384424899626, 2.6517805445526657] 0.01378813371201295
5.449900000000637 [1.2685479402474846, 2.58362977567094] 0.07428260000709486
5.499900000000521 [1.762786274001868, 2.856983607529] 0.02829739778090879
5.549900000000404 [1.6533298975489705, 2.9238570716729964] 0.03427397230528604
5.599900000000288 [1.899866837803699, 2.7397875641523375] 0.03922236955658657
5.649900000000171 [1.8930282392020161, 2.442495365924811] 0.08080621784945993
5.699900000000055 [1.9470671127349977, 2.9626851905520653] 0.12458172606504382
5.749899999999938 [2.0213272081041493, 2.4614734668025022] 0.1724731799966886
5.7998999999998215 [2.023336443990041, 2.209646761221605] 0.5824014611682504
5.849899999999705 [2.004566209797752, 2.793729952178944] 0.0900136466704724
5.8998999999995885 [1.58161794220565, 2.6775027924440993] 0.012851782283847294
5.949899999999472 [1.9836081579482225, 2.6502599446977806] 0.06788333051819952
5.999899999999355 [1.9237703058515467, 2.452159728204352] 0.06689300999770487
6.049899999999239 [1.466760128288916, 2.648712875176607] 0.0184548304458272
6.099899999999122 [1.1214295376609096, 2.5452379276829515] 0.2386539420735101
6.149899999999006 [1.5306684768757723, 2.3230471441309906] 0.07794900394209017
6.199899999998889 [1.232480573368386, 2.8095283181452824] 0.08823097709419551
6.249899999998773 [1.335625013882622, 2.462552609091722] 0.055947266496491094
6.299899999998656 [1.62143427446476, 2.703238727878653] 0.011872463414772359
6.34989999999854 [1.7100470600429247, 2.963666823813978] 0.040459640672508054
6.399899999998423 [1.6863244912014723, 2.723032732634202] 0.012394559964999061
6.449899999998307 [1.9541690130291784, 2.6027687809407025] 0.05214327018291179
6.49989999999819 [1.927718939288523, 2.565313290245675] 0.04381057688273775
6.549899999998074 [1.8826272839680438, 2.3077951520590307] 0.10346175313759808
6.599899999997957 [1.7225358683205492, 2.2582448256376315] 0.11757260161099951
6.6498999999978405 [1.7330782484149727, 2.7309935485986685] 0.013317270852642185
6.699899999997724 [1.6274328877602255, 2.6869193715984285] 0.01133609140750395
6.7498999999976075 [1.3624929473434955, 2.5354418605177687] 0.03581047639061714
6.799899999997491 [1.544032300953565, 2.741881081473823] 0.012886210680207457
6.849899999997374 [1.492859055532795, 2.457584722457665] 0.027657708712311026
6.899899999997258 [1.5093481189072402, 2.541176608530731] 0.01908898997248121
6.949899999997141 [1.6345724952552998, 2.2334190104730016] 0.14966465834877946
6.999899999997025 [1.4553641627489424, 2.285104316155348] 0.1103446902649268
7.049899999996908 [1.601621590865219, 2.4370422352861736] 0.022095562053189605
7.099899999996792 [1.6705665710844322, 2.646800920926718] 0.011524573058718226
7.149899999996675 [1.3901845330740568, 3.011672929479605] 0.1292712983338481
7.199899999996559 [1.371984466555093, 2.926075605270568] 0.07247037388491742
7.249899999996442 [1.3425009128916292, 2.6441476370382375] 0.029270554894973835
7.299899999996326 [1.4047664415791465, 2.5854789432628875] 0.022561825972690738
7.349899999996209 [1.5532898247756926, 2.3945173528954498] 0.028163191956457573
7.399899999996093 [1.7560603653474807, 2.54369706283778] 0.01662452323427609
7.449899999995976 [1.5645982677720944, 2.6106210432941293] 0.012349331373370194
7.4998999999958595 [1.5152739422083457, 2.345485921877865] 0.04272258650786773
7.549899999995743 [1.6761006897343265, 2.4235257825591328] 0.021483557824694886
7.5998999999956265 [1.2920034534621325, 3.001077693831489] 0.16730921376889496
7.64989999999551 [1.397336856976215, 2.5950624607952633] 0.02176669228991242
7.699899999995393 [1.3260394319434994, 2.6476630848445413] 0.02966658139392927
