0.0499000000000004 [1.5690247195800295, 2.6339271388856487] 1.0
0.09990000000000183 [1.594396698187657, 2.610738811181281] 0.8723765804558292
0.1498999999999998 [1.4053702540835484, 2.5790894970697744] 0.9323499482628216
0.1998999999999943 [1.6584340250215603, 2.47898644969838] 0.8968594155639845
0.2498999999999888 [1.3979327699721638, 2.4497945821838485] 0.9000351556455838
0.2998999999999833 [1.734142029987376, 2.7463893473558425] 0.933999503380936
0.3498999999999778 [1.5143701891454149, 2.7276228728062435] 0.8026761858645356
0.3998999999999723 [1.7846557015132845, 2.6837332776503224] 0.8452157414947493
0.44989999999996677 [1.7471391053099203, 2.6506947505164264] 0.7164156505412853
0.49989999999996126 [1.8129417170131685, 2.2476141163366887] 0.9918312429051039
0.5498999999999558 [1.794183624196214, 2.7347079954433493] 0.7155690497671547
0.5998999999999503 [1.56773524072028, 3.0405526448834306] 0.9930079131152278
0.6498999999999447 [1.774109722914623, 2.4763562394699337] 0.8135459169217095
0.6998999999999392 [1.7009080646199202, 2.525761927880556] 0.6360122829845696
0.7498999999999337 [1.4615477111928912, 2.9008208103864703] 0.9055498799207359
0.7998999999999282 [1.4854056448248483, 2.3638199445319383] 0.8654169218826825
0.8498999999999227 [1.3233014299718997, 2.807320145011889] 0.914658830889162
0.8998999999999172 [1.423471957190685, 2.7815113727653085] 0.7267793477245849
0.9498999999999117 [1.6640297756379394, 2.6925524243554584] 0.5538502253503313
0.9998999999999062 [2.0186226366898956, 2.7738332750884807] 0.9703563473995422
1.0498999999999008 [2.014302416508748, 3.0220025981324756] 0.9823259693726256
1.0998999999998953 [1.6301616798442842, 2.55386090993973] 0.5343932423175421
1.1498999999998898 [1.9690622022276436, 2.465349202407486] 0.942638882196009
1.1998999999998843 [1.7013356512772695, 2.6598528895665607] 0.4750773077427318
1.2498999999998788 [1.9734620611993903, 2.641357677276175] 0.8180690982583181
1.2998999999998733 [1.8093357615251415, 2.739730264457179] 0.5754096707779585
1.3498999999998678 [1.831615973847966, 2.964988552253404] 0.8968841893178291
1.3998999999998623 [1.4594659055399635, 2.5676640899495946] 0.6150679467900493
1.4498999999998567 [1.408316117543562, 2.4802915721955103] 0.6592257782812981
1.4998999999998512 [1.629073303407366, 2.2336016417168034] 0.9061286393561284
1.5498999999998457 [1.5262365717902027, 2.4216005628352253] 0.6156964724287424
1.5998999999998402 [2.003505136310952, 2.5821510912803998] 0.7654574867160995
1.6498999999998347 [2.028341252625029, 2.7575628700772516] 0.7405902599644866
1.6998999999998292 [1.8627521541146037, 2.889232018147215] 0.7144181878099823
1.7498999999998237 [1.7538537472526008, 2.6368029702247924] 0.4347928855830651
1.7998999999998182 [1.8742388384995692, 2.8961467552109985] 0.6514541632255719
1.8498999999998127 [1.6395593322904984, 2.909048057093706] 0.7483671217016129
1.8998999999998072 [1.5529796547146726, 2.753420892258594] 0.5394547713756501
1.9498999999998017 [1.6577509900072707, 3.059436789690687] 0.8102045242581698
1.9998999999997962 [1.4515466501849652, 2.7739020190214125] 0.5765915995769543
2.0498999999999015 [1.3080432932468338, 2.7655674612470547] 0.7272469204048418
2.099900000000007 [1.2082473841254804, 2.687920478281443] 0.8570564752806958
2.1499000000001125 [1.438035200031618, 2.8768136385484997] 0.6019073380415517
2.199900000000218 [1.1283927906960183, 2.760392260118188] 0.8699243609019616
2.2499000000003235 [1.8068020524616524, 3.0782467215585063] 0.7937787302034731
2.299900000000429 [2.1482727514359246, 2.8765466831759143] 0.8752239210212528
2.3499000000005346 [1.6754689860029903, 2.943211399164252] 0.6158604950295516
2.39990000000064 [1.785272622044018, 3.0815546869978077] 0.6909279663482351
2.4499000000007456 [1.6637487922474161, 3.227413218022278] 0.874486836977573
2.499900000000851 [1.5609439528455065, 3.1262488993953914] 0.731677220910193
2.5499000000009566 [1.946747458875798, 3.0034509221357335] 0.6600096351440284
2.599900000001062 [1.933718989468806, 2.5146425476055407] 0.6665203686272603
2.6499000000011677 [1.825723272682585, 2.735918585176665] 0.44265863272927863
2.699900000001273 [1.9714475194964771, 2.691226584098021] 0.5432119740115217
2.7499000000013787 [1.7579446596430093, 2.645811806730986] 0.3733827079443432
2.799900000001484 [1.7925013391969484, 2.356678302496916] 0.7177057934149914
2.8499000000015897 [1.7549720385194085, 2.325114043281661] 0.6652691351952714
2.8999000000016952 [2.258315200645153, 2.7517658108108094] 0.9247224154874277
2.9499000000018007 [1.936145407492034, 2.376312047982424] 0.7156117938706643
2.9999000000019063 [1.508955263324086, 2.398345578735345] 0.582837206462081
3.049900000002012 [1.190860878716451, 2.22159633509565] 0.9923731316481317
3.0999000000021173 [1.294755504980928, 3.0922400475526284] 0.9555637117814654
3.149900000002223 [1.2940199499449108, 2.9361502681711884] 0.7328894177065283
3.1999000000023283 [1.156216589100705, 2.404115064581781] 0.928699339212627
3.249900000002434 [1.3580210631044276, 2.5033791616085566] 0.5958705026116545
3.2999000000025394 [1.7108901276758548, 2.687140535891993] 0.34498388632260324
3.349900000002645 [1.558382801750107, 2.8794103140597547] 0.5214016496244394
3.3999000000027504 [1.1418338194582, 2.583004511361795] 0.8173944486113389
3.449900000002856 [1.2694485754795024, 2.7038467468756053] 0.5858077461043169
3.4999000000029614 [1.496225391535342, 2.5554111694688424] 0.42447653204479063
3.549900000003067 [1.7624290658631683, 2.3122191337058586] 0.597654256839639
3.5999000000031725 [1.4499247245969868, 2.2256304184859306] 0.8236535144970997
3.649900000003278 [1.5084676595332458, 2.6822719654003975] 0.3967363815985554
3.6999000000033835 [1.1517200921300534, 2.5467126171265413] 0.719024973871101
3.749900000003489 [1.4266429573264758, 2.194683308693763] 0.7870060730051605
3.7999000000035945 [1.3391423845351842, 2.7703770245831008] 0.474449820923435
3.8499000000037 [2.0074532992255785, 2.724581094285507] 0.5275977103905295
3.8999000000038055 [1.9773305797174574, 2.5097095923359434] 0.5652319413350765
3.949900000003911 [2.110206904765999, 2.713778728389065] 0.6260671280808663
3.9999000000040166 [2.1283931721978733, 2.411036617939395] 0.8686535538195838
4.0499000000039 [2.032341511880619, 2.418035971807769] 0.6300099771671587
4.0999000000037835 [1.7191392102833931, 2.5350877565945] 0.3862149975968208
4.149900000003667 [1.7708340026711398, 2.29185886315477] 0.5593294309187323
4.1999000000035505 [1.461515258034947, 2.4231810375012177] 0.4592075504273552
4.249900000003434 [1.580759637382541, 3.1634302387037767] 0.6752042967075567
4.299900000003317 [1.1649444770773376, 3.2165170654427033] 0.95697870157437
4.349900000003201 [1.4439165554430269, 2.792678362630447] 0.40803055532441546
4.399900000003084 [1.3095119890115918, 3.0279384695611693] 0.7089113352820595
4.449900000002968 [1.390943155923569, 2.917397537016363] 0.4903682278706089
4.499900000002851 [1.6544135079712907, 3.180981904393782] 0.6187200621280801
4.549900000002735 [1.643594808603158, 2.8434440285984204] 0.4461280685667219
4.599900000002618 [1.1932318737936711, 2.8264619300506313] 0.6249235164884698
4.649900000002502 [0.9988600969693207, 2.789296507542855] 0.888294791929093
4.699900000002385 [1.1464736624097847, 2.787247959443728] 0.588888319643405
4.749900000002269 [1.1310981372484417, 2.7132937941930892] 0.5482897270772897
4.799900000002152 [1.6210630375733008, 2.7005758081947526] 0.3252656647370787
4.849900000002036 [1.5087094732783488, 2.6607042430585417] 0.3378557027954242
4.899900000001919 [2.062119183965459, 3.0038477016617264] 0.7167991820265203
4.9499000000018025 [2.0028785043687143, 3.035514901416211] 0.62493173016543
4.999900000001686 [1.6380033636003648, 2.9058144212125954] 0.4462012630693125
5.0499000000015695 [2.176302397850663, 2.639401672179483] 0.7210398935691366
5.099900000001453 [1.4239298383904058, 2.760944757837406] 0.3472663471965391
5.149900000001336 [1.0702014911442848, 2.980581893405616] 0.8594492433013666
5.19990000000122 [1.2624292296528594, 2.931733876645853] 0.5281720078728445
5.249900000001103 [1.3744619946758592, 2.5675721567313183] 0.4282706516277381
5.299900000000987 [1.6976530740115483, 2.820079640759572] 0.37022891169314
5.34990000000087 [1.6628386710244487, 2.791413532100734] 0.3285647049411359
5.399900000000754 [1.3618284269459884, 2.9957588035841276] 0.5201402118752457
5.449900000000637 [1.5658563192627444, 2.944979025050955] 0.4160510599190437
5.499900000000521 [1.4737642422547188, 3.0611941984782587] 0.5427950402280647
5.549900000000404 [1.4580298890253878, 3.1774545824479556] 0.6881723038816976
5.599900000000288 [1.8587840221852303, 2.3421124270873364] 0.519256550797879
5.649900000000171 [1.6302028615765043, 2.311647909636492] 0.5446367005650219
5.699900000000055 [1.6594589608596833, 2.4470900335816306] 0.40197235745977683
5.749899999999938 [1.956143737641581, 2.529252284330416] 0.43962089370865387
5.7998999999998215 [1.7870133878067676, 2.968010354043775] 0.45406582867449435
5.849899999999705 [1.80001574237754, 2.560386172276988] 0.35671155199892046
5.8998999999995885 [1.8826681659647697, 2.352994635593425] 0.47469263870286227
5.949899999999472 [1.5973118125238703, 2.3313331780514157] 0.4757828201717274
5.999899999999355 [1.2998192489531264, 2.355568374505248] 0.66104767873843
6.049899999999239 [1.2958280452405235, 2.3383625510480774] 0.6204886543372835
6.099899999999122 [1.2596748909491406, 2.4972070261271444] 0.5333076892485787
