0.0499000000000004 [1.7779712046822405, 2.805687077991069] 1.0
0.09990000000000183 [1.6627755041212522, 2.8155924479167096] 0.9201416970091586
0.1498999999999998 [1.7461656143376953, 2.2746859155071557] 0.9660128060403503
0.1998999999999943 [1.5665729719793748, 2.784656756311679] 0.8500296136687732
0.2498999999999888 [1.4446327295666146, 2.6377906988853623] 0.8404720915554953
0.2998999999999833 [1.840289845045484, 2.4924489400541305] 0.8134480780982073
0.3498999999999778 [1.950095138346973, 2.4072817131622095] 0.818751761005496
0.3998999999999723 [1.6007243463422607, 2.9676242780248043] 0.770813856531488
0.44989999999996677 [1.9709636767390057, 2.5841967253772746] 0.7444386409320339
0.49989999999996126 [1.8982838178950536, 2.357071537763157] 0.7152008149389788
0.5498999999999558 [1.7655578435486246, 2.627314453652758] 0.6038698809146665
0.5998999999999503 [1.3560473492998077, 2.6040434203972107] 0.7645585620114745
0.6498999999999447 [1.812597948548099, 2.590287789662436] 0.5665696586249825
0.6998999999999392 [2.139163227840448, 2.808150532390143] 0.7968641847916378
0.7498999999999337 [1.735534733896516, 2.6993895544721185] 0.5242464634547825
0.7998999999999282 [1.833805378659068, 2.226694997156256] 0.6742805063726328
0.8498999999999227 [1.4899116077883898, 2.4680611408872797] 0.624120971567494
0.8998999999999172 [1.2641384570618057, 2.329384476212004] 0.8158887695545265
0.9498999999999117 [1.382977120018677, 2.484958860614074] 0.6239113332360519
0.9998999999999062 [1.2922949772928964, 2.4478483633109462] 0.6618886207005642
1.0498999999999008 [1.379985416461442, 2.668020303855956] 0.5587624027518535
1.0998999999998953 [1.1296979853721316, 2.6346414635415587] 0.7267433819169277
1.1498999999998898 [1.7464756557188974, 2.9959194430807274] 0.6272299136268504
1.1998999999998843 [1.9715799045154254, 2.8959715911338715] 0.622829983337392
1.2498999999998788 [1.2489081505771007, 2.7199834456225513] 0.60236036124351
1.2998999999998733 [1.685503282539741, 2.3353068180575822] 0.5048716613867187
1.3498999999998678 [1.698242741237248, 2.5289169719294007] 0.40118240618132545
1.3998999999998623 [1.919420574384484, 2.883180642285486] 0.5385016181712684
1.4498999999998567 [2.2267419372062207, 2.616217385312272] 0.7142856924901602
1.4998999999998512 [2.059408860172785, 2.723052532047191] 0.526389707792866
1.5498999999998457 [2.261491494703825, 2.8543025303148015] 0.716874274268165
1.5998999999998402 [1.7265509723856227, 3.062750373926728] 0.5822227701074396
1.6498999999998347 [1.3222196271986213, 3.129896414089227] 0.7757096114827888
1.6998999999998292 [1.6692328864274777, 3.018471390009227] 0.5036985685019023
1.7498999999998237 [1.9270154970401914, 3.1227006138336324] 0.6201279621564894
1.7998999999998182 [1.2816431203803003, 3.1296594987022868] 0.730723386246221
