0.0499000000000004 [1.5092030162909, 2.6639062006883014] 1.0
0.09990000000000183 [1.3996742303371221, 2.5473469582699817] 0.9989026333444292
0.1498999999999998 [1.6616214846088426, 2.733233765989378] 0.9994198144614449
0.1998999999999943 [1.8213736184242963, 2.7142976337654683] 0.9992634179150356
0.2498999999999888 [1.8548645540328064, 2.455549538172005] 0.9999959977425488
0.2998999999999833 [1.7585753038852296, 2.783565849690124] 0.978339910344853
0.3498999999999778 [1.5593984195677466, 2.6016450247739153] 0.9786160053806442
0.3998999999999723 [1.5605630653496023, 3.0046744178919846] 0.9999995582340216
0.44989999999996677 [1.8605954163371257, 2.9037927642979113] 0.998483488881077
0.49989999999996126 [1.7870404176394359, 2.6597333513709946] 0.9647282915524799
0.5498999999999558 [2.000452380970106, 2.7019401916990047] 0.9997130268273475
0.5998999999999503 [1.6353773862851888, 2.6134546293113545] 0.9709516601808156
0.6498999999999447 [1.4279359165662069, 2.7877125285746103] 0.9978523001700753
0.6998999999999392 [1.6516389520523893, 2.864641365584222] 0.9912590515838874
0.7498999999999337 [1.7380272581010892, 2.7744626933142613] 0.9190023933401352
0.7998999999999282 [1.4120130249337652, 2.6276582065487557] 0.9676586048165645
0.8498999999999227 [1.7468837954990775, 2.8955145757307656] 0.9684189128428639
0.8998999999999172 [1.432320387920615, 2.767719255836339] 0.9443822721679924
0.9498999999999117 [1.3224519804267363, 2.6097351749909583] 0.9755138903008848
0.9998999999999062 [1.6875113885595072, 2.736938253383296] 0.899396243670242
1.0498999999999008 [1.6667830715054626, 2.861793111647372] 0.9149039800507474
1.0998999999998953 [1.6296864332028738, 3.045743132302401] 0.9802102148827885
1.1498999999998898 [2.026066074908201, 2.9969527922051062] 0.9998292637462749
1.1998999999998843 [1.6576889584600607, 2.539610616013958] 0.971127543095192
1.2498999999998788 [1.5833464293909307, 2.7419550137180155] 0.9509791097829826
1.2998999999998733 [1.8556183023058437, 2.604887867858087] 0.9736190007925948
1.3498999999998678 [1.9715050323185295, 2.9059125698198236] 0.9829311895196903
1.3998999999998623 [1.798472748479123, 2.7305159248129596] 0.8764528707202848
1.4498999999998567 [1.4540539835609407, 2.5967219940753288] 0.9177229421125778
1.4998999999998512 [1.5668036816047926, 2.9134267671932723] 0.9624920819108862
1.5498999999998457 [1.7239852644438487, 2.695864811766315] 0.864801659446307
1.5998999999998402 [1.463580145578148, 2.4371308933619877] 0.9931226420057887
1.6498999999998347 [1.4463955702829723, 2.508391486441459] 0.9230011304532475
1.6998999999998292 [1.2603789998973223, 2.4808988455338428] 0.995888447228922
1.7498999999998237 [1.6040360290803246, 2.564041663455868] 0.9072865003615943
1.7998999999998182 [1.5715667697985054, 2.829652491375157] 0.9319463070660313
1.8498999999998127 [1.7032618977262461, 3.035733910316357] 0.9739951553427159
1.8998999999998072 [1.7800556619609897, 2.7239798023406467] 0.8099653102554165
1.9498999999998017 [1.6286932739367075, 2.638780021715629] 0.870852365237566
1.9998999999997962 [1.6193012349813325, 2.4404681692600456] 0.9815352955359808
2.0498999999999015 [1.223394119111364, 2.4984986033921843] 0.958755076738643
2.099900000000007 [1.6793171554123594, 2.7098761579850095] 0.813963255629431
2.1499000000001125 [1.66803646497628, 2.584309150957453] 0.8613664144301885
2.199900000000218 [1.74857419210971, 2.5699038317088414] 0.9355778299055845
2.2499000000003235 [1.7152121679581191, 2.991200650175667] 0.9335897886263036
2.299900000000429 [1.8801377014273883, 2.6971537372804875] 0.9214518221395817
2.3499000000005346 [1.709294073240076, 3.2573705617507507] 0.9999057336013024
2.39990000000064 [1.5459571120419273, 2.7706168744027186] 0.9051031606815851
2.4499000000007456 [2.012031063004864, 2.972387404416528] 0.9335057784276848
2.499900000000851 [1.9272875951609447, 2.6901954978287312] 0.9270557339902408
2.5499000000009566 [1.6496999798404228, 2.3690840288927117] 0.9771148939527163
2.599900000001062 [1.8199313193257283, 2.5338813325334497] 0.9369832282572261
2.6499000000011677 [1.9766318100220956, 2.5814851827333394] 0.9803568640327373
2.699900000001273 [1.8272249079052891, 3.050595660639023] 0.989220417121992
2.7499000000013787 [2.0332695340843796, 2.3266442345829947] 0.9999690769610992
2.799900000001484 [1.5517807657918, 2.24383862082593] 0.9986134311090905
2.8499000000015897 [1.403733141677887, 2.518581206774053] 0.882567784124206
2.8999000000016952 [1.9224401219698009, 2.3597976026092713] 0.9870572508584128
2.9499000000018007 [2.0394343061634506, 2.6746660249267205] 0.949633217592129
2.9999000000019063 [1.8873603763868445, 2.457266661612052] 0.9322923220264667
3.049900000002012 [1.3112543101574126, 2.4891627012142252] 0.9254147589096456
3.0999000000021173 [1.5491979293574136, 2.454869206611725] 0.9415055704949081
3.149900000002223 [1.3087625613597575, 2.3147821572010208] 0.9982007187445114
3.1999000000023283 [1.235875715866238, 2.734967412285441] 0.9980655015277654
3.249900000002434 [1.458167733105861, 2.795818443126776] 0.8962062187673275
3.2999000000025394 [1.6590286430487255, 2.7891762606498087] 0.8179713774404007
3.349900000002645 [1.9777908008075673, 2.722517310214623] 0.8980131597942455
3.3999000000027504 [2.1271339625980157, 2.710986396757001] 0.9834498091602595
3.449900000002856 [1.5589511259669435, 2.7002709357910444] 0.8562879442615251
3.4999000000029614 [1.9382418249104862, 2.642173296764807] 0.8721197164518579
3.549900000003067 [1.6735158024646561, 2.459526235540724] 0.9176348953983822
3.5999000000031725 [1.9986507941589735, 2.4339222640037734] 0.9724080571050944
3.649900000003278 [2.0394678538171482, 2.4657882974705805] 0.9568113741911484
3.6999000000033835 [1.3865332186654573, 2.9203004929654175] 0.9923886456578863
3.749900000003489 [1.582756643899709, 2.7220313956992794] 0.8054445385952342
