0.0499000000000004 [1.7142826958880926, 2.7480296064100926] 1.2
0.09990000000000183 [1.473536728337652, 2.479269874480165] 1.1841495299050309
0.1498999999999998 [1.7172273821734163, 2.7220287729068677] 0.9313341728462874
0.1998999999999943 [1.6561286229836512, 2.7671313686368673] 0.8023021839711911
0.2498999999999888 [1.8160025051998718, 2.511128622141743] 1.0340016324347652
0.2998999999999833 [1.9061028608450397, 2.8165330682177534] 0.9586788861852091
0.3498999999999778 [1.4889648730141838, 2.7213597582699767] 0.8962999447969837
0.3998999999999723 [1.5203160807764995, 2.895236018848423] 0.9067027367307781
0.44989999999996677 [1.4459543739715373, 2.8718405598907903] 0.8240612285090303
0.49989999999996126 [1.3425726309270196, 2.5428598286041773] 0.9478629633730866
0.5498999999999558 [1.3682322842478558, 2.491295855243916] 0.7852722853787072
0.5998999999999503 [1.4752536567468284, 2.76249212247766] 0.583625025750743
0.6498999999999447 [2.0117138772262892, 2.442481115734536] 1.0894950473307297
0.6998999999999392 [1.963897519455889, 2.357055484405983] 0.9264568027964344
0.7498999999999337 [1.7832303788687462, 2.4816469929320317] 0.732490362317202
0.7998999999999282 [1.8692077616642704, 2.2407078129783398] 0.9395786526884164
0.8498999999999227 [1.5675892630440629, 2.485508088881603] 0.662480413079581
0.8998999999999172 [1.3722616463105817, 2.6978894414131864] 0.6271966492907051
0.9498999999999117 [1.4756470959734684, 2.472723468453343] 0.5626306215612684
0.9998999999999062 [1.511578476479276, 2.399833535150712] 0.6219033797103312
1.0498999999999008 [1.527017696412527, 2.287565946938827] 0.8033998584455742
1.0998999999998953 [1.7463060100491072, 2.3458794060989447] 0.6569209959580155
1.1498999999998898 [1.6866974457447101, 2.3862492953707974] 0.5337779942465145
1.1998999999998843 [1.8252182378575148, 2.9556643369261235] 0.8903824437123345
1.2498999999998788 [1.8639305012050107, 2.707944050006802] 0.5937547108441685
1.2998999999998733 [2.1131677099394324, 2.8666133593124705] 1.057374550628847
1.3498999999998678 [1.4006146239077815, 3.0550577297539103] 0.9829609288146456
1.3998999999998623 [1.42268906579005, 2.8815157109611094] 0.5677617068629591
1.4498999999998567 [1.5918538757653722, 3.0906044232121044] 0.8866880602460688
1.4998999999998512 [1.4954080183480856, 2.5999782501252175] 0.3811026666422448
1.5498999999998457 [1.3653434401181546, 2.3033807542952003] 0.748461851727352
1.5998999999998402 [1.1133230069336197, 2.7371622039622534] 1.07683642076949
1.6498999999998347 [1.2893452809408876, 2.4484490132092525] 0.5952302594477759
1.6998999999998292 [1.4466560878088195, 2.564453309144292] 0.33689404858777655
