0.0499000000000004 [1.6711098778396183, 2.4461834159274756] 1.2
0.09990000000000183 [1.798687362293145, 2.556034296709178] 1.1499377410726501
0.1498999999999998 [1.4040404026651663, 2.6691492471188876] 1.1913397862568476
0.1998999999999943 [1.6338472826763502, 2.6728038302112935] 1.1074205986654537
0.2498999999999888 [1.6519053253347404, 2.735525156376998] 1.0631283363719073
0.2998999999999833 [1.5061753679243108, 2.3444500932189087] 1.1401405256941979
0.3498999999999778 [1.9906858459970134, 2.6734961549232548] 1.156407681642904
0.3998999999999723 [1.7665532789497997, 2.4086265903025477] 1.036269601543762
0.44989999999996677 [1.440124247146047, 2.6602115015986074] 1.029211516766012
0.49989999999996126 [1.6350697032498083, 2.277915276125092] 1.0496218683799663
0.5498999999999558 [1.3659652765303476, 2.4007539396545723] 1.0846721158940429
0.5998999999999503 [2.0302309716916063, 2.8715293690278885] 1.1566291222459513
0.6498999999999447 [1.737163264978998, 2.842019815155572] 1.0624410818853554
0.6998999999999392 [1.7780968357463862, 3.0285980727422532] 1.135486702364196
0.7498999999999337 [1.763139392096455, 2.7636316620482346] 0.9306696432024307
0.7998999999999282 [1.6457390054185144, 3.1671880745255976] 1.1502049851402842
0.8498999999999227 [1.3431975185891845, 2.771120951550551] 1.0570232785864595
0.8998999999999172 [1.3582551606875457, 2.599480959248561] 0.9542359777357822
0.9498999999999117 [1.6129010942844735, 3.0991929601602286] 1.0568821336633274
0.9998999999999062 [1.7303605052090039, 2.7696951741648905] 0.8605476012452706
1.0498999999999008 [1.5878128716081767, 2.844762380960159] 0.8906030333154443
1.0998999999998953 [1.603651209202585, 3.0679347777390515] 0.9599589623086892
1.1498999999998898 [1.4564859600225724, 2.8134678045604145] 0.8868425571917158
1.1998999999998843 [1.290095034166335, 2.5427099255006227] 0.9670446352927211
1.2498999999998788 [1.861482482897177, 2.7102353907255443] 0.8734478428149215
1.2998999999998733 [1.9970133339824765, 2.6468972314956574] 0.9722162936015891
1.3498999999998678 [1.9953612451504956, 2.5903771965487934] 0.9418246620764442
1.3998999999998623 [2.1384498860634404, 2.392611270896161] 1.1485877987399085
1.4498999999998567 [1.6869476075734102, 2.2110439141664826] 1.040145093556145
1.4998999999998512 [2.030135343069186, 2.7310472757050848] 0.89065725445855
1.5498999999998457 [1.6832073467083932, 2.8980680316917917] 0.7907965373558355
1.5998999999998402 [1.89104641211106, 3.228272493815197] 1.125284015178632
1.6498999999998347 [1.9712699107478797, 3.2720738943476304] 1.1041024917746967
1.6998999999998292 [1.4137234471421536, 3.036660474444048] 1.038970703604503
1.7498999999998237 [1.4261453817118916, 3.0309438489785414] 0.9544369035586335
1.7998999999998182 [1.413488076061613, 3.1027935416505423] 0.9507728389253859
1.8498999999998127 [1.6252772100674375, 2.990922614818209] 0.7595358688148914
1.8998999999998072 [1.987607430844392, 2.50318091061571] 0.9042505485113627
1.9498999999998017 [1.4805889554085634, 2.572195365772307] 0.8012804613561629
1.9998999999997962 [1.3131775881710752, 2.6819751771488236] 0.8374243535189155
2.0498999999999015 [1.3208710359751856, 2.8902384483570933] 0.8982556822433089
2.099900000000007 [1.1305255330664887, 2.484614748968877] 1.0854944633358754
