#! FIELDS psi2 phi3 ffpsi2phi3 dffpsi2phi3_psi2 dffpsi2phi3_phi3
#! SET min_psi2 -pi
#! SET max_psi2 pi
#! SET nbins_psi2  100
#! SET periodic_psi2 true
#! SET min_phi3 -pi
#! SET max_phi3 pi
#! SET nbins_phi3  100
#! SET periodic_phi3 true
 -3.141593 -3.141593 44.328845 41.623366 -57.720387
 -3.078761 -3.141593 47.041174 42.362965 -60.872407
 -3.015929 -3.141593 49.875418 44.838679 -63.123356
 -2.953097 -3.141593 52.866956 48.372691 -64.880485
 -2.890265 -3.141593 56.075676 51.038124 -66.695735
 -2.827433 -3.141593 59.523512 51.767633 -68.267212
 -2.764602 -3.141593 62.977840 53.882885 -69.087836
 -2.701770 -3.141593 66.502466 51.250037 -69.842725
 -2.638938 -3.141593 69.258404 21.401415 -69.711065
 -2.576106 -3.141593 69.435193 -11.282741 -66.473582
 -2.513274 -3.141593 68.617060 -12.163217 -63.293559
 -2.450442 -3.141593 68.089826 -4.502301 -61.116405
 -2.387610 -3.141593 68.030576 2.184599 -59.375278
 -2.324779 -3.141593 68.295279 5.521411 -57.521775
 -2.261947 -3.141593 68.560283 0.526858 -53.598251
 -2.199115 -3.141593 67.955928 -21.815387 -40.901098
 -2.136283 -3.141593 66.051687 -34.550922 -25.675716
 -2.073451 -3.141593 64.025308 -28.158951 -17.595825
 -2.010619 -3.141593 62.624437 -16.059015 -13.959150
 -1.947787 -3.141593 62.026268 -2.994205 -12.935089
 -1.884956 -3.141593 62.223215 8.791666 -14.665688
 -1.822124 -3.141593 63.002428 14.159779 -21.615162
 -1.759292 -3.141593 63.657284 3.834866 -35.959158
 -1.696460 -3.141593 63.386308 -10.754187 -46.982876
 -1.633628 -3.141593 62.584092 -13.224865 -49.833734
 -1.570796 -3.141593 61.801144 -11.790618 -50.483223
 -1.507964 -3.141593 61.065353 -12.082178 -49.823336
 -1.445133 -3.141593 60.234986 -14.562435 -48.016347
 -1.382301 -3.141593 59.237263 -16.920740 -46.730752
 -1.319469 -3.141593 58.153556 -17.202430 -46.559736
 -1.256637 -3.141593 57.106193 -16.003647 -46.659671
 -1.193805 -3.141593 56.143265 -14.708489 -46.501306
 -1.130973 -3.141593 55.244582 -13.989784 -45.944381
 -1.068142 -3.141593 54.378456 -13.556470 -44.901868
 -1.005310 -3.141593 53.550510 -12.681779 -43.627187
 -0.942478 -3.141593 52.797171 -11.226487 -42.531216
 -0.879646 -3.141593 52.144610 -9.516474 -41.595843
 -0.816814 -3.141593 51.606097 -7.571267 -40.536128
 -0.753982 -3.141593 51.198495 -5.400563 -39.313728
 -0.691150 -3.141593 50.918851 -3.645559 -38.067934
 -0.628319 -3.141593 50.717760 -2.930626 -36.820661
 -0.565487 -3.141593 50.537664 -2.821226 -35.577768
 -0.502655 -3.141593 50.370749 -2.397460 -34.433807
 -0.439823 -3.141593 50.248914 -1.419770 -33.377983
 -0.376991 -3.141593 50.193510 -0.431405 -32.358743
 -0.314159 -3.141593 50.172500 -0.518626 -31.615145
 -0.251327 -3.141593 50.090156 -2.380276 -31.495728
 -0.188496 -3.141593 49.849403 -5.410149 -31.452342
 -0.125664 -3.141593 49.395803 -9.139324 -29.852010
 -0.062832 -3.141593 48.696799 -12.977319 -26.174613
 0.000000 -3.141593 47.795480 -15.390783 -22.339878
 0.062832 -3.141593 46.783473 -16.811135 -20.506901
 0.125664 -3.141593 45.661140 -19.078501 -21.209967
 0.188496 -3.141593 44.375504 -21.654807 -23.118879
 0.251327 -3.141593 42.972965 -22.615079 -24.378354
 0.314159 -3.141593 41.553777 -22.517987 -24.507863
 0.376991 -3.141593 40.122542 -23.177076 -24.187636
 0.439823 -3.141593 38.630124 -24.180685 -24.225614
 0.502655 -3.141593 37.113041 -23.765727 -24.922661
 0.565487 -3.141593 35.672879 -21.926215 -26.148615
 0.628319 -3.141593 34.357819 -19.990960 -27.675282
 0.691150 -3.141593 33.148929 -18.529537 -29.255397
 0.753982 -3.141593 32.029038 -17.054746 -30.704368
 0.816814 -3.141593 31.011733 -15.291114 -32.023598
 0.879646 -3.141593 30.102717 -13.727396 -33.347370
 0.942478 -3.141593 29.269776 -12.919231 -34.779559
 1.005310 -3.141593 28.464323 -12.778418 -36.294605
 1.068142 -3.141593 27.662908 -12.670717 -37.732274
