#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  100
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  100
#! SET periodic_psi true
   -3.141592654   -3.141592654   16.434455840  -47.599752519   15.594980799
   -3.078760801   -3.141592654   13.616767193  -41.995785949   15.371894513
   -3.015928947   -3.141592654   11.160519363  -36.149149052   15.272120757
   -2.953097094   -3.141592654    9.075157582  -30.220744080   15.402535544
   -2.890265241   -3.141592654    7.364373812  -24.245254121   15.618580153
   -2.827433388   -3.141592654    6.024650753  -18.368066880   16.113252595
   -2.764601535   -3.141592654    5.047361648  -12.763869782   16.880967943
   -2.701769682   -3.141592654    4.424009299   -7.224321344   17.522478050
   -2.638937829   -3.141592654    4.130576364   -2.161593472   18.096753175
   -2.576105976   -3.141592654    4.129150917    1.952193542   18.622923891
   -2.513274123   -3.141592654    4.364961837    5.388879744   18.792671240
   -2.450442270   -3.141592654    4.790239033    8.094340297   18.792885800
   -2.387610417   -3.141592654    5.364335165   10.046874954   18.742293956
   -2.324778564   -3.141592654    6.040153042   11.413335996   18.740111683
   -2.261946711   -3.141592654    6.791463124   12.422086122   18.897960124
   -2.199114858   -3.141592654    7.591268777   12.977784096   19.318984335
   -2.136283004   -3.141592654    8.413792730   13.172565209   20.001103241
   -2.073451151   -3.141592654    9.239217166   13.003300301   20.697284832
   -2.010619298   -3.141592654   10.035451795   12.329211090   21.383547417
   -1.947787445   -3.141592654   10.773153791   11.207607554   21.849310448
   -1.884955592   -3.141592654   11.445928891   10.143882160   22.215075459
   -1.822123739   -3.141592654   12.047306413    8.985912572   22.604601850
   -1.759291886   -3.141592654   12.581830923    8.076761072   22.845394407
   -1.696460033   -3.141592654   13.064496643    7.412799854   23.234508397
   -1.633628180   -3.141592654   13.523298506    7.343896107   23.670685570
   -1.570796327   -3.141592654   13.998388350    7.965315710   24.281219589
   -1.507964474   -3.141592654   14.534181398    9.201859302   25.060440502
   -1.445132621   -3.141592654   15.176475304   11.408629780   26.169861188
   -1.382300768   -3.141592654   15.983070720   14.420622651   27.579275842
   -1.319468915   -3.141592654   17.005705728   18.245890220   29.324172712
   -1.256637061   -3.141592654   18.293521052   22.834714166   31.335929199
   -1.193805208   -3.141592654   19.892494756   28.113361084   33.534430166
   -1.130973355   -3.141592654   21.833107609   33.679154484   35.802949248
   -1.068141502   -3.141592654   24.136458707   39.631851185   37.982634313
   -1.005309649   -3.141592654   26.811261332   45.553180443   40.064143233
   -0.942477796   -3.141592654   29.857905454   51.326965101   42.169369135
   -0.879645943   -3.141592654   33.249250760   56.592203471   44.362786635
   -0.816814090   -3.141592654   36.967495990   61.692752032   46.584365748
   -0.753982237   -3.141592654   40.998228491   66.523901881   49.131577465
   -0.691150384   -3.141592654   45.321588618   71.061193980   52.102110036
   -0.628318531   -3.141592654   49.926903390   75.515695892   55.164979578
   -0.565486678   -3.141592654   54.810491817   79.814758928   58.512930444
   -0.502654825   -3.141592654   59.950016289   83.660018553   61.537595135
   -0.439822972   -3.141592654   65.293574274   86.133577861   63.927154402
   -0.376991118   -3.141592654   70.719304819   86.137875307   65.020623232
   -0.314159265   -3.141592654   76.041600014   82.610790549   64.206829294
   -0.251327412   -3.141592654   81.007078701   74.702296087   60.733606894
   -0.188495559   -3.141592654   85.318969279   61.806957629   54.338618754
   -0.125663706   -3.141592654   88.676530674   44.384348862   45.017873045
   -0.062831853   -3.141592654   90.814235689   23.128151820   33.237626784
    0.000000000   -3.141592654   91.538843855   -0.245853040   19.793686612
    0.062831853   -3.141592654   90.778949234  -23.756670898    6.022762197
    0.125663706   -3.141592654   88.583440859  -45.697541042   -6.937117072
    0.188495559   -3.141592654   85.115691021  -64.037232121  -17.811268427
    0.251327412   -3.141592654   80.633552769  -77.738193210  -25.940336195
    0.314159265   -3.141592654   75.455723973  -86.235118131  -31.087164618
    0.376991118   -3.141592654   69.895649793  -89.838723199  -33.372121342
    0.439822972   -3.141592654   64.260741756  -88.777045145  -33.740256098
    0.502654825   -3.141592654   58.815725332  -84.062109159  -32.670667083
    0.565486678   -3.141592654   53.745748658  -77.011158237  -30.920501099
    0.628318531   -3.141592654   49.168052089  -68.568005221  -28.818999203
