#! FIELDS psi4 hhpsi4 dhhpsi4_psi4
#! SET min_psi4 -pi
#! SET max_psi4 pi
#! SET nbins_psi4  100
#! SET periodic_psi4 true
 -3.141593 0.148680 -0.914555
 -3.078761 0.098189 -0.701437
 -3.015929 0.061350 -0.465100
 -2.953097 0.037765 -0.298176
 -2.890265 0.022881 -0.185369
 -2.827433 0.012625 -0.140807
 -2.764602 0.006366 -0.053176
 -2.701770 0.004820 -0.011668
 -2.638938 0.003585 -0.027513
 -2.576106 0.002001 -0.019692
 -2.513274 0.001030 -0.010924
 -2.450442 0.000916 0.007821
 -2.387610 0.001498 0.005010
 -2.324779 0.001340 -0.006936
 -2.261947 0.001142 0.003207
 -2.199115 0.001652 0.009973
 -2.136283 0.002131 0.005235
 -2.073451 0.002466 0.007179
 -2.010619 0.003053 0.009043
 -1.947787 0.003306 0.000140
 -1.884956 0.003623 0.014031
 -1.822124 0.005079 0.030039
 -1.759292 0.007212 0.035555
 -1.696460 0.009392 0.038800
 -1.633628 0.012640 0.061975
 -1.570796 0.016627 0.062859
 -1.507964 0.020737 0.075911
 -1.445133 0.027610 0.153079
 -1.382301 0.040536 0.255885
 -1.319469 0.058766 0.318323
 -1.256637 0.080904 0.393901
 -1.193805 0.107239 0.424638
 -1.130973 0.134210 0.455021
 -1.068142 0.164817 0.497586
 -1.005310 0.193573 0.405595
 -0.942478 0.216392 0.341561
 -0.879646 0.237168 0.308023
 -0.816814 0.253128 0.198402
 -0.753982 0.262644 0.108050
 -0.691150 0.265592 0.005995
 -0.628319 0.269233 0.132503
 -0.565487 0.275556 0.010877
 -0.502655 0.271396 -0.092482
 -0.439823 0.265373 -0.112918
 -0.376991 0.257830 -0.093092
 -0.314159 0.252963 -0.107362
 -0.251327 0.240644 -0.253704
 -0.188496 0.225794 -0.205890
 -0.125664 0.212376 -0.229306
 -0.062832 0.200373 -0.100325
 0.000000 0.200434 0.059174
 0.062832 0.202403 -0.000684
 0.125664 0.200610 -0.052822
 0.188496 0.196526 -0.073524
 0.251327 0.188739 -0.176796
 0.314159 0.179548 -0.066613
 0.376991 0.178613 -0.001902
 0.439823 0.178213 0.010449
 0.502655 0.181581 0.103078
 0.565487 0.188718 0.092644
 0.628319 0.191092 -0.009804
 0.691150 0.189530 0.000121
 0.753982 0.194774 0.148887
 0.816814 0.200298 -0.017714
 0.879646 0.194617 -0.104904
 0.942478 0.190035 -0.052133
 1.005310 0.186388 -0.061169
 1.068142 0.181657 -0.103875
 1.130973 0.170520 -0.252472
 1.193805 0.153507 -0.247324
 1.256637 0.140602 -0.175438
 1.319469 0.129159 -0.206969
 1.382301 0.112752 -0.292772
 1.445133 0.098376 -0.130506
 1.507964 0.093260 -0.081475
 1.570796 0.086282 -0.116717
 1.633628 0.080803 -0.048767
 1.696460 0.080022 0.012507
 1.759292 0.080746 0.006254
 1.822124 0.081191 0.030075
 1.884956 0.086747 0.134259
 1.947787 0.095055 0.129676
 2.010619 0.104818 0.201995
 2.073451 0.123219 0.396255
 2.136283 0.151704 0.462626
 2.199115 0.179068 0.450595
 2.261947 0.213464 0.638496
 2.324779 0.256755 0.747196
 2.387610 0.306597 0.819476
 2.450442 0.361380 0.954327
 2.513274 0.421941 0.911889
 2.576106 0.475493 0.826496
 2.638938 0.520303 0.514426
 2.701770 0.537051 0.066968
 2.764602 0.531061 -0.269452
 2.827433 0.499168 -0.756597
 2.890265 0.438206 -1.121199
 2.953097 0.365245 -1.153125
 3.015929 0.293246 -1.166501
 3.078761 0.216439 -1.218807
