#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  100
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  100
#! SET periodic_psi true
   -3.141592654   -3.141592654   16.019745241  -45.277509667   14.816034884
   -3.078760801   -3.141592654   13.316873909  -40.780213874   14.956978611
   -3.015928947   -3.141592654   10.901202673  -36.008287604   14.845393807
   -2.953097094   -3.141592654    8.801098153  -30.785331320   14.852285617
   -2.890265241   -3.141592654    7.042285134  -25.057023322   14.901285846
   -2.827433388   -3.141592654    5.664083462  -18.743763281   15.025923887
   -2.764601535   -3.141592654    4.691669181  -12.234901836   15.358048071
   -2.701769682   -3.141592654    4.113661840   -6.267021416   15.823460130
   -2.638937829   -3.141592654    3.895363100   -0.877470613   16.302750704
   -2.576105976   -3.141592654    3.982224749    3.527946476   16.661711763
   -2.513274123   -3.141592654    4.304213614    6.500442944   17.000293735
   -2.450442270   -3.141592654    4.782000691    8.521999915   17.444647264
   -2.387610417   -3.141592654    5.361336255    9.777087476   17.924853174
   -2.324778564   -3.141592654    6.005462201   10.586338193   18.371105471
   -2.261946711   -3.141592654    6.684482961   11.024139505   18.888145442
   -2.199114858   -3.141592654    7.384494552   11.261217583   19.407301341
   -2.136283004   -3.141592654    8.096128222   11.383876044   20.001508297
   -2.073451151   -3.141592654    8.814088766   11.369474578   20.506631965
   -2.010619298   -3.141592654    9.522315260   11.123424777   20.997922091
   -1.947787445   -3.141592654   10.205093618   10.582598788   21.643235393
   -1.884955592   -3.141592654   10.857478051   10.080713907   22.278648152
   -1.822123739   -3.141592654   11.472839348    9.448139883   23.043807563
   -1.759291886   -3.141592654   12.053822751    8.976274120   23.635894835
   -1.696460033   -3.141592654   12.603552144    8.621030686   24.359192354
   -1.633628180   -3.141592654   13.145124046    8.743652104   24.945112810
   -1.570796327   -3.141592654   13.701830531    9.104608931   25.576281162
   -1.507964474   -3.141592654   14.303045517   10.110062131   26.053204662
   -1.445132621   -3.141592654   14.984153800   11.667857696   26.708842659
   -1.382300768   -3.141592654   15.783093832   13.799880318   27.329284090
   -1.319468915   -3.141592654   16.735253758   16.624775958   28.305702832
   -1.256637061   -3.141592654   17.880839686   20.051839459   29.641190601
   -1.193805208   -3.141592654   19.274226891   24.405508066   31.466452758
   -1.130973355   -3.141592654   20.970290498   29.781802445   33.613032901
   -1.068141502   -3.141592654   23.038354077   36.286380434   36.302552175
   -1.005309649   -3.141592654   25.549390160   43.817940642   39.393437710
   -0.942477796   -3.141592654   28.557343465   51.992845646   42.885159340
   -0.879645943   -3.141592654   32.083506846   60.167478718   46.665287548
   -0.816814090   -3.141592654   36.107435648   67.770905357   50.408235888
   -0.753982237   -3.141592654   40.570714168   74.025010221   53.923603488
   -0.691150384   -3.141592654   45.373564502   78.512468157   56.797057145
   -0.628318531   -3.141592654   50.389334413   80.727223924   58.629310941
   -0.565486678   -3.141592654   55.472814845   80.674405831   59.169916414
   -0.502654825   -3.141592654   60.482909703   78.424825009   58.335477685
   -0.439822972   -3.141592654   65.282827999   74.063695491   55.921230020
   -0.376991118   -3.141592654   69.750638312   67.845879942   52.096876247
   -0.314159265   -3.141592654   73.770758028   59.877433706   47.161212625
   -0.251327412   -3.141592654   77.246815895   50.563194372   41.344670855
   -0.188495559   -3.141592654   80.092948735   39.881057741   34.739294035
   -0.125663706   -3.141592654   82.244391876   28.335433403   27.776601104
   -0.062831853   -3.141592654   83.638877496   15.924347931   20.470946695
    0.000000000   -3.141592654   84.229038879    2.601569807   12.909282101
    0.062831853   -3.141592654   83.959470999  -11.246768394    5.335031249
    0.125663706   -3.141592654   82.803654615  -25.571003479   -2.223195092
    0.188495559   -3.141592654   80.749097426  -39.763994660   -9.505269796
    0.251327412   -3.141592654   77.830441048  -52.914808503  -16.132195721
    0.314159265   -3.141592654   74.129925312  -64.526796164  -22.027763677
    0.376991118   -3.141592654   69.778623738  -73.516877252  -26.991103042
    0.439822972   -3.141592654   64.964443692  -79.098265217  -30.890283303
    0.502654825   -3.141592654   59.914482794  -80.980501271  -33.524840718
    0.565486678   -3.141592654   54.867589695  -79.064492974  -34.984135834
    0.628318531   -3.141592654   50.053300850  -73.671188482  -35.223337409
    0.691150384   -3.141592654   45.668751093  -65.453421269  -34.384915921
    0.753982237   -3.141592654   41.869905786  -55.167479430  -32.475162406
    0.816814090   -3.141592654   38.761568829  -43.609706373  -29.831719377
    0.879645943   -3.141592654   36.399208917  -31.570283512  -26.652137151
    0.942477796   -3.141592654   34.784501345  -19.919903638  -23.025567416
    1.005309649   -3.141592654   33.886154206   -8.830525566  -19.329031672
    1.068141502   -3.141592654   33.657709245    1.319657887  -15.798804603
    1.130973355   -3.141592654   34.027272453   10.236879524  -12.634929482
    1.193805208   -3.141592654   34.922574143   18.065650326  -10.249234465
    1.256637061   -3.141592654   36.269287285   24.656064043   -8.485741293
    1.319468915   -3.141592654   37.993504918   30.044781465   -7.459622463
    1.382300768   -3.141592654   40.021183856   34.297552978   -6.932461747
    1.445132621   -3.141592654   42.283593088   37.507200789   -6.530510731
    1.507964474   -3.141592654   44.714984249   39.748287171   -6.137574887
    1.570796327   -3.141592654   47.259220378   41.110801558   -5.435140777
    1.633628180   -3.141592654   49.863270663   41.644547143   -4.580948294
    1.696460033   -3.141592654   52.476822005   41.382386927   -3.565308402
    1.759291886   -3.141592654   55.051935777   40.358106416   -2.781739536
    1.822123739   -3.141592654   57.520748328   37.988377812   -2.209507091
    1.884955592   -3.141592654   59.785650786   33.906706497   -2.214655811
    1.947787445   -3.141592654   61.737371939   27.889870027   -2.422904966
    2.010619298   -3.141592654   63.251672593   20.005217331   -2.774542755
    2.073451151   -3.141592654   64.211357273   10.325800707   -2.804462976
    2.136283004   -3.141592654   64.524293232   -0.482244451   -2.279548800
    2.199114858   -3.141592654   64.138428427  -11.847125410   -1.010112546
    2.261946711   -3.141592654   63.046091944  -22.774383002    0.988003219
    2.324778564   -3.141592654   61.299431553  -32.666127025    3.597779954
    2.387610417   -3.141592654   58.972568033  -41.169649244    6.257479551
    2.450442270   -3.141592654   56.150314817  -48.411522697    8.670250034
    2.513274123   -3.141592654   52.919931896  -54.181761190   10.444997463
    2.576105976   -3.141592654   49.367557204  -58.708556988   11.606680528
    2.638937829   -3.141592654   45.568672023  -61.960593398   12.265068969
    2.701769682   -3.141592654   41.602592608  -63.995514172   12.614066702
    2.764601535   -3.141592654   37.555313056  -64.615255154   12.752807364
    2.827433388   -3.141592654   33.515072834  -63.776611370   12.918674740
    2.890265241   -3.141592654   29.570395191  -61.576360378   13.257870281
    2.953097094   -3.141592654   25.802402133  -58.229957296   13.734044676
    3.015928947   -3.141592654   22.270345401  -54.085311014   14.190407844
    3.078760801   -3.141592654   19.005595822  -49.770099343   14.527205046

   -3.141592654   -3.078760801   17.046988303  -45.142769497   17.853518598
   -3.078760801   -3.078760801   14.347836091  -40.758939293   17.869650876
   -3.015928947   -3.078760801   11.930627744  -36.083101104   17.922516177
   -2.953097094   -3.078760801    9.826506346  -30.816385429   17.780230398
   -2.890265241   -3.078760801    8.068730371  -25.001896386   17.762185448
   -2.827433388   -3.078760801    6.695967386  -18.635925901   17.799154070
   -2.764601535   -3.078760801    5.733161195  -12.055020002   17.835903692
   -2.701769682   -3.078760801    5.171965479   -5.970381179   17.910932030
   -2.638937829   -3.078760801    4.971682429   -0.622762467   17.966713661
   -2.576105976   -3.078760801    5.072459020    3.718059233   18.088312319
   -2.513274123   -3.078760801    5.409384514    6.891632052   18.211914333
   -2.450442270   -3.078760801    5.911871578    8.989444870   18.476884231
   -2.387610417   -3.078760801    6.522229902   10.288516030   19.005386078
   -2.324778564   -3.078760801    7.198273213   11.169315320   19.554874442
   -2.261946711   -3.078760801    7.916732954   11.597226132   20.321887826
   -2.199114858   -3.078760801    8.656952783   11.934570320   21.047050581
   -2.136283004   -3.078760801    9.409424778   12.010322206   21.827803996
   -2.073451151   -3.078760801   10.165356302   11.968983714   22.533870366
   -2.010619298   -3.078760801   10.913249527   11.796481652   23.248555810
   -1.947787445   -3.078760801   11.641732027   11.298098981   24.055104873
   -1.884955592   -3.078760801   12.335413236   10.836183615   24.805590189
   -1.822123739   -3.078760801   12.998059198   10.258874224   25.482248240
   -1.759291886   -3.078760801   13.623784008    9.658762203   26.240796939
   -1.696460033   -3.078760801   14.215280617    9.237499108   26.841649302
   -1.633628180   -3.078760801   14.791629902    9.257955746   27.444440430
   -1.570796327   -3.078760801   15.383174651    9.651917903   27.894463493
   -1.507964474   -3.078760801   16.016229967   10.576110198   28.433229845
   -1.445132621   -3.078760801   16.734996397   12.394764215   29.046691449
   -1.382300768   -3.078760801   17.582112252   14.730049299   29.960662843
   -1.319468915   -3.078760801   18.599655264   17.838458395   31.074860256
   -1.256637061   -3.078760801   19.836083051   21.666154136   32.531762526
   -1.193805208   -3.078760801   21.346854609   26.566521596   34.497004683
   -1.130973355   -3.078760801   23.189485602   32.366263655   37.000604110
   -1.068141502   -3.078760801   25.435496636   39.313187995   39.959549457
   -1.005309649   -3.078760801   28.151305960   47.256354996   43.327307036
   -0.942477796   -3.078760801   31.382281212   55.619250423   46.965875003
   -0.879645943   -3.078760801   35.140084416   63.886841008   50.581565434
   -0.816814090   -3.078760801   39.389584010   71.185815658   53.991014502
   -0.753982237   -3.078760801   44.053743288   76.960143315   56.844302113
   -0.691150384   -3.078760801   49.013196506   80.468603344   58.865611157
   -0.628318531   -3.078760801   54.112354529   81.445510654   59.739057519
   -0.565486678   -3.078760801   59.197984331   80.056636448   59.243845527
   -0.502654825   -3.078760801   64.118308985   76.195286329   57.190742233
   -0.439822972   -3.078760801   68.734796197   70.419162333   53.780850946
   -0.376991118   -3.078760801   72.932469715   62.967019878   49.042252051
   -0.314159265   -3.078760801   76.615500356   54.088397760   43.250010387
   -0.251327412   -3.078760801   79.700565560   43.929382934   36.638396083
   -0.188495559   -3.078760801   82.115181246   32.818923109   29.528317971
   -0.125663706   -3.078760801   83.812070340   21.067289965   22.073076667
   -0.062831853   -3.078760801   84.739738363    8.411351653   14.516025044
    0.000000000   -3.078760801   84.852500155   -4.950292648    6.919602546
    0.062831853   -3.078760801   84.113167867  -18.674089216   -0.425477115
    0.125663706   -3.078760801   82.497897079  -32.745572753   -7.465759763
    0.188495559   -3.078760801   80.008777288  -46.347636886  -14.008297122
    0.251327412   -3.078760801   76.696624354  -58.831453747  -19.869043460
    0.314159265   -3.078760801   72.651222382  -69.575494416  -24.965459921
    0.376991118   -3.078760801   68.014771310  -77.512404726  -29.014396431
    0.439822972   -3.078760801   62.986713992  -81.990879253  -31.944733722
    0.502654825   -3.078760801   57.796059134  -82.617207663  -33.772556091
    0.565486678   -3.078760801   52.684074114  -79.559479850  -34.421579393
    0.628318531   -3.078760801   47.871021930  -73.139777172  -34.090858909
    0.691150384   -3.078760801   43.554420699  -63.906931074  -32.752259608
    0.753982237   -3.078760801   39.881729928  -52.774386518  -30.590143430
    0.816814090   -3.078760801   36.943482575  -40.654661118  -27.874788351
    0.879645943   -3.078760801   34.779472243  -28.222227102  -24.770604716
    0.942477796   -3.078760801   33.385532185  -16.268095094  -21.309118472
    1.005309649   -3.078760801   32.716994638   -5.195450628  -17.825357750
    1.068141502   -3.078760801   32.703533784    4.590360612  -14.539817955
    1.130973355   -3.078760801   33.263843874   13.041261647  -11.543615952
    1.193805208   -3.078760801   34.314195429   20.169896554   -9.090210723
    1.256637061   -3.078760801   35.772075151   26.024519546   -7.361950948
    1.319468915   -3.078760801   37.565834813   30.914353715   -6.202518652
    1.382300768   -3.078760801   39.634218213   34.753480064   -5.518987676
    1.445132621   -3.078760801   41.921439546   37.921917631   -5.034554298
    1.507964474   -3.078760801   44.379756694   40.270527215   -4.525419855
    1.570796327   -3.078760801   46.965424955   41.840827949   -3.931729300
    1.633628180   -3.078760801   49.623203968   42.571716965   -3.061957772
    1.696460033   -3.078760801   52.298096919   42.315478475   -2.156511366
    1.759291886   -3.078760801   54.919099186   40.877821378   -1.483385378
    1.822123739   -3.078760801   57.408945363   38.094510169   -1.253318792
    1.884955592   -3.078760801   59.673007379   33.643727543   -1.348650855
    1.947787445   -3.078760801   61.601596386   27.442577059   -1.856686921
    2.010619298   -3.078760801   63.087875239   19.647156787   -2.389639158
    2.073451151   -3.078760801   64.037689755   10.436450108   -2.622881450
    2.136283004   -3.078760801   64.380589163    0.288038361   -2.189219078
    2.199114858   -3.078760801   64.074813284  -10.045310990   -0.889810251
    2.261946711   -3.078760801   63.117833141  -20.320113695    1.350481729
    2.324778564   -3.078760801   61.538850367  -29.866129961    4.072954448
    2.387610417   -3.078760801   59.388145495  -38.484784075    6.977857293
    2.450442270   -3.078760801   56.726523759  -46.033907696    9.736544058
    2.513274123   -3.078760801   53.624025111  -52.487289244   11.973489352
    2.576105976   -3.078760801   50.161134254  -57.624563984   13.634751076
    2.638937829   -3.078760801   46.411125856  -61.465978523   14.457566339
    2.701769682   -3.078760801   42.472590617  -63.613335434   15.046569561
    2.764601535   -3.078760801   38.443830245  -64.336871623   15.518757213
