#! FIELDS phi2 ffphi2 dffphi2_phi2
#! SET min_phi2 -pi
#! SET max_phi2 pi
#! SET nbins_phi2  100
#! SET periodic_phi2 true
 -3.141593 16.381710 -46.892433
 -3.078761 13.612496 -41.669086
 -3.015929 11.103858 -38.101848
 -2.953097 8.877732 -32.417496
 -2.890265 7.019986 -26.961350
 -2.827433 5.484090 -21.971689
 -2.764602 4.198881 -19.461484
 -2.701770 3.106356 -13.993338
 -2.638938 2.480382 -7.399742
 -2.576106 1.956677 -9.034923
 -2.513274 1.584669 -2.329770
 -2.450442 1.405243 -4.734857
 -2.387610 1.219623 0.483072
 -2.324779 1.316250 0.680176
 -2.261947 1.354423 1.704186
 -2.199115 1.475085 0.689690
 -2.136283 1.442995 -0.099773
 -2.073451 1.680736 8.349354
 -2.010619 2.329298 8.972961
 -1.947787 2.556244 -0.599943
 -1.884956 2.519065 0.442407
 -1.822124 2.610191 1.574838
 -1.759292 2.639842 -0.445736
 -1.696460 2.617333 -0.091847
 -1.633628 2.614932 -0.672860
 -1.570796 2.382596 -7.298004
 -1.507964 1.834572 -8.921301
 -1.445133 1.296453 -8.227907
 -1.382301 0.862103 -4.946250
 -1.319469 0.683257 -1.515594
 -1.256637 0.548106 -3.282484
 -1.193805 0.360250 -1.353037
 -1.130973 0.474338 5.058164
 -1.068142 1.004407 11.711150
 -1.005310 1.849942 13.800782
 -0.942478 2.700102 14.445767
 -0.879646 3.806240 20.346498
 -0.816814 5.172615 23.211007
 -0.753982 6.816804 29.015943
 -0.691150 8.705117 29.628244
 -0.628319 10.556365 30.266418
 -0.565487 12.592750 33.506411
 -0.502655 14.664113 31.814780
 -0.439823 16.622342 30.310760
 -0.376991 18.500206 29.207729
 -0.314159 20.318020 28.232507
 -0.251327 21.977654 23.574709
 -0.188496 23.301133 18.841219
 -0.125664 24.388420 15.815574
 -0.062832 25.306184 12.736824
 0.000000 25.888083 5.581647
 0.062832 26.086756 0.865682
 0.125664 25.973362 -4.495646
 0.188496 25.563936 -8.330569
 0.251327 24.899037 -13.304463
 0.314159 23.914965 -17.190362
 0.376991 22.841834 -16.590097
 0.439823 21.815149 -16.332103
 0.502655 20.814240 -15.156886
 0.565487 19.950032 -12.068327
 0.628319 19.322192 -7.751412
 0.691150 19.001359 -2.522394
 0.753982 18.959838 0.663443
 0.816814 19.037067 1.820265
 0.879646 19.267600 6.320510
 0.942478 19.908334 14.244382
 1.005310 21.034193 21.034608
 1.068142 22.514738 26.116244
 1.130973 24.376942 33.247124
 1.193805 26.665412 38.713644
 1.256637 29.232429 42.894612
 1.319469 32.100929 47.604498
 1.382301 35.163352 48.530049
 1.445133 38.221424 48.553580
 1.507964 41.426901 53.145291
 1.570796 44.886384 55.711671
 1.633628 48.872039 75.718367
 1.696460 55.067634 122.207834
 1.759292 64.936815 174.975474
 1.822124 inf nan
 1.884956 inf nan
 1.947787 inf nan
 2.010619 inf nan
 2.073451 inf nan
 2.136283 inf nan
 2.199115 inf nan
 2.261947 inf nan
 2.324779 inf nan
 2.387610 inf nan
 2.450442 72.911787 -223.562932
 2.513274 60.470600 -167.742936
 2.576106 51.601478 -115.652080
 2.638938 45.688250 -75.394087
 2.701770 41.612798 -59.131174
 2.764602 37.841031 -61.578264
 2.827433 33.973656 -60.498896
 2.890265 30.254504 -58.563368
 2.953097 26.550948 -59.093035
 3.015929 22.906797 -56.265782
 3.078761 19.504615 -52.107805
